iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J1S_LEVEL,J2S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V13_FLOW,V13_STATUS,V24_FLOW,V24_STATUS
307,2025-07-10 19:36:03.322035,6.8446230892092705,6.820376100306772,58.00576569799063,58.00635562449574,58.018494216554345,58.115348465109605,58.01903720037734,58.00576571405727,58.006355654378204,0.0,0.0,0.0,0.0,-5.373468171114837,1.0,-9.994154605124095,1.0
308,2025-07-10 19:36:14.250910,6.801256592558574,6.783198505323024,57.96514516230799,57.96597622608357,57.977191568922166,58.078170320640744,57.97770896083176,57.965145177903835,57.965976256436804,0.0,0.0,0.0,0.0,-5.216013910285255,1.0,-10.151603071335558,1.0
309,2025-07-10 19:36:25.197404,6.758287447656291,6.745623570739583,57.92452329126286,57.925593504916115,57.935992937901275,58.04059490708152,57.93648866854499,57.92452330645097,57.9255935356771,0.0,0.0,0.0,0.0,-5.079646264789517,1.0,-10.287973614140355,1.0
310,2025-07-10 19:36:35.722543,6.715661748337683,6.707705180563995,57.88391192082323,57.885212057279986,57.89489143172734,58.002676098881736,57.89536873730012,57.88391193565737,57.885212088394915,0.0,0.0,0.0,0.0,-4.961262216625073,1.0,-10.40635186768668,1.0
311,2025-07-10 19:36:47.337049,6.673333656891466,6.6694891926274815,57.84331784316333,57.84483453004927,57.85387918140179,57.9644597457108,57.854340749972685,57.843317857689684,57.84483456147202,0.0,0.0,0.0,0.0,-4.858323723055946,1.0,-10.509301950492045,1.0
312,2025-07-10 19:36:58.928970,6.631263966395658,6.631014795774184,57.38351480127933,57.39111695761698,57.428290111472684,57.9258838403147,57.43025709160597,57.383514832966426,57.391117028151335,0.0,0.0,0.0,0.0,-10.597710439128605,1.0,-23.590130837760626,1.0
313,2025-07-10 19:37:10.157505,6.5381979639824594,6.544893795164646,57.29331408058554,57.30132061074797,57.337407962570786,57.8397622226859,57.339349252859805,57.293314112011316,57.301320681543636,0.0,0.0,0.0,0.0,-10.510313111353753,1.0,-23.677525268226418,1.0
314,2025-07-10 19:37:20.776018,6.445350829495404,6.4585539310577875,57.20313810899281,57.21153165932081,57.246598843573864,57.753421780398284,57.24851625249271,57.20313814017413,57.211531730360925,0.0,0.0,0.0,0.0,-10.428556844317427,1.0,-23.759281535262744,1.0
315,2025-07-10 19:37:31.146967,6.3527083536221225,6.372009408028719,57.11298701283743,57.12175034828238,57.155859066873646,57.666876715517226,57.157754261588344,57.11298704378997,57.12175041955126,0.0,0.0,0.0,0.0,-10.352041809369439,1.0,-23.835790775592613,1.0
316,2025-07-10 19:37:42.434519,6.260257304430679,6.28527345898161,57.02286068080358,57.03197676583874,57.06518505956673,57.58014025860382,57.06705957872208,57.022860711541995,57.03197683732174,0.0,0.0,0.0,0.0,-10.280426124040787,1.0,-23.907406460921266,1.0
317,2025-07-10 19:37:52.878124,6.167985352589027,6.198358416639433,56.93275872250794,56.942210868022094,56.974573325473926,57.49322474018914,56.97642859115959,56.93275875304589,56.94221093970558,0.0,0.0,0.0,0.0,-10.213379495098707,1.0,-23.974458884481464,1.0
318,2025-07-10 19:38:04.296408,6.0758809985429245,6.111275777762666,56.84268077155868,56.85245261999248,56.88402058768654,57.40614165500086,56.88585791456907,56.84268080190891,56.85245269186366,0.0,0.0,0.0,0.0,-10.150597705091968,1.0,-24.037231982561025,1.0
319,2025-07-10 19:38:15.329265,5.983933519936488,6.0240362686058955,56.75262618923429,56.762701892566994,56.79352362295386,57.31890172738766,56.79534422843268,56.75262621940871,56.762701964613974,0.0,0.0,0.0,0.0,-10.091799715041816,1.0,-24.096027075302118,1.0
320,2025-07-10 19:38:27.059327,5.892132906348025,5.9366498977087385,67.38079207880007,62.468565807024895,57.605517975926155,57.23174120448151,57.57190738279106,67.38079149818249,62.46856556523072,0.0,0.0,309.24232095014094,1.0,194.18686659946616,1.0,80.86777534288103,1.0
321,2025-07-10 19:38:37.863506,5.97327456049373,6.007532670911339,67.39742962075502,62.5084238208733,57.67968028460827,57.30262355117842,57.646399251507525,67.39742904198485,62.508423579853655,0.0,0.0,308.36540774744645,1.0,193.56899805870853,1.0,80.60873273450397,1.0
322,2025-07-10 19:38:48.523049,6.053655987989296,6.078236470438316,67.41399983400996,62.548173501879916,57.75328014448421,57.3733268966981,57.720320394366716,67.41399925707628,62.54817326163514,0.0,0.0,307.4920432315784,1.0,192.95478592198378,1.0,80.34958002838266,1.0
323,2025-07-10 19:38:59.419127,6.133292942337026,6.148749330811852,67.43050246857923,62.58781066074599,57.826323692726795,57.44383927749393,57.793677340957565,67.43050189347123,62.58781042127627,0.0,0.0,306.62224057850455,1.0,192.3441954215832,1.0,80.0903664787711,1.0
324,2025-07-10 19:39:10.168492,6.21220047019825,6.219060018432928,67.65781496784619,63.18471442071791,58.24320246338856,57.51422941948054,58.207355267422955,67.65781439889554,63.18471416831028,0.0,0.0,294.6413041947269,1.0,190.2848750614794,1.0,84.4174338180892,1.0
325,2025-07-10 19:39:21.079527,6.324305741495285,6.318022865011627,67.68080709920957,63.23875236984972,58.343938671780776,57.61319116371259,58.30851535785739,67.68080653280064,63.2387521185238,0.0,0.0,293.42946030545403,1.0,189.43479878885228,1.0,84.05565842508622,1.0
326,2025-07-10 19:39:32.387274,6.435461316561008,6.416637466555723,67.7037252805392,63.29261280665456,58.44395377179791,57.711804640320956,58.40894652873404,67.70372471666046,63.292612556410184,0.0,0.0,292.2215140929596,1.0,188.58857593727407,1.0,83.69393518364632,1.0
327,2025-07-10 19:39:43.035132,6.5456795980874185,6.514895603356232,67.7265689778203,63.346292043850156,58.54325306081507,57.81006163096689,58.50865431645936,67.7265684164603,63.34629179468709,0.0,0.0,291.0174937035052,1.0,187.74619491750855,1.0,83.33229306686007,1.0
328,2025-07-10 19:39:53.855497,6.654972644957421,6.612789414914682,67.749338054662,63.39978656842798,58.64184185153534,57.90795427646638,58.60764426061671,67.7493374958093,63.399786320345825,0.0,0.0,289.8174063258317,1.0,186.9076267564651,1.0,82.97078422629056,1.0
329,2025-07-10 19:40:04.694317,6.763352190219271,6.7103113849409946,67.77203208743909,63.45309311334223,58.73972540117711,58.00547506178871,58.70592183639369,67.77203153108239,63.453092866340526,0.0,0.0,288.62127428790734,1.0,186.07284248105316,1.0,82.60942604579213,1.0
330,2025-07-10 19:40:15.909403,6.870829652331126,6.807454326578279,67.79465101095238,63.50620881387091,58.83690896941857,58.10261680129311,58.80349251070185,67.79465045708038,63.5062085679491,0.0,0.0,287.4291010261818,1.0,185.24183629665458,1.0,82.24825908769162,1.0
331,2025-07-10 19:40:25.881337,6.9774161511154755,6.90421137139203,67.8171943632074,63.559130159729456,58.933397742434906,58.19937262768694,58.90036166959646,67.81719381180889,63.55912991488684,0.0,0.0,286.24091089094645,1.0,184.4145850247969,1.0,81.88732391431586,1.0
332,2025-07-10 19:40:36.534513,7.083122516477889,7.000575948381278,67.83966204258229,63.61185517254221,59.029196900746236,58.29573597110491,58.99653468383668,67.83966149364609,63.61185492877802,0.0,0.0,285.0567092383775,1.0,183.59106548700765,1.0,81.52664370413731,1.0
333,2025-07-10 19:40:47.395909,7.187959302865298,7.096541784841902,58.241409051249136,58.24139968947643,58.26837747977041,58.39150165372907,58.269494782432226,58.24140907534782,58.24139972499574,0.0,0.0,0.0,0.0,-8.059774903586003,1.0,-11.87939015039774,1.0
334,2025-07-10 19:40:58.666468,7.1289284034090965,7.051067659231124,58.18907887177282,58.189128980171176,58.21429337162878,58.34602632229979,58.21534508427614,58.18907889501214,58.18912901654987,0.0,0.0,0.0,0.0,-7.772361844899933,1.0,-12.166811901010988,1.0
335,2025-07-10 19:41:09.627072,7.070630233013294,7.00486078424288,58.13659058748771,58.13681356812424,58.16030331919554,58.299818372791954,58.16129883292697,58.136590609969105,58.13681360526085,0.0,0.0,0.0,0.0,-7.51887627529868,1.0,-12.420294573303181,1.0
336,2025-07-10 19:41:20.563126,7.012976782882347,6.9580091913486575,57.96539177169538,57.96720573812548,57.99743667175913,58.252937068504394,57.998808141803,57.96539179814611,57.96720578840844,0.0,0.0,0.0,0.0,-8.846414594358976,1.0,-16.817076963207,1.0
337,2025-07-10 19:41:31.725139,6.9408756468408095,6.895602257573979,57.89756633003892,57.899774196810675,57.92855261361698,58.19052927400827,57.92988435377797,57.897566356014174,57.899774247569106,0.0,0.0,0.0,0.0,-8.687392889328294,1.0,-16.976095770928623,1.0
338,2025-07-10 19:41:42.806822,6.869175563147082,6.83279427731298,57.829741224025824,57.83233986316997,57.85977458325406,58.12772050419245,57.8610705377829,57.82974124956665,57.83233991436281,0.0,0.0,0.0,0.0,-8.542098634620743,1.0,-17.121387128327115,1.0
339,2025-07-10 19:41:53.492930,6.797841454795001,6.769620319321713,57.76192437398133,57.76490586672665,57.79109823003519,58.06454582159916,57.7923618884837,57.76192439912486,57.76490591831678,0.0,0.0,0.0,0.0,-8.409222246541503,1.0,-17.254257721788235,1.0
340,2025-07-10 19:42:04.706836,6.726841646511029,6.706112073270536,57.69412119578577,57.69747418091383,57.72251858473922,58.00103691024177,57.723753046876475,57.694121220565705,57.69747423286755,0.0,0.0,0.0,0.0,-8.287619288012138,1.0,-17.3758606803176,1.0
341,2025-07-10 19:42:13.275284,6.656147451374804,6.64229820950395,57.62633601282548,57.63004672360365,57.65403071947827,57.93722243540252,57.65523874401342,57.62633603727244,57.63004677589035,0.0,0.0,0.0,0.0,-8.176255419698464,1.0,-17.487224548631275,1.0
342,2025-07-10 19:42:24.294971,6.585732874138478,6.578204735588789,57.5585713921435,57.56262448887441,57.58562938092121,57.87312840000829,57.586813432528906,57.558571416285346,57.562624541466235,0.0,0.0,0.0,0.0,-8.074212194628672,1.0,-17.589273568319186,1.0
343,2025-07-10 19:42:35.380923,6.515574290971755,6.513855257289883,57.490829429516985,57.49520863262028,57.51730959110266,57.8087784056667,57.518471874347476,57.490829453379064,57.49520868549187,0.0,0.0,0.0,0.0,-7.980643598557435,1.0,-17.682839267081363,1.0
344,2025-07-10 19:42:46.019840,6.4456502340264406,6.449271254052896,57.42311113599488,57.42779964547877,57.44906630661142,57.744193928004975,57.45020879970229,57.42311115960034,57.42779969860697,0.0,0.0,0.0,0.0,-7.894819509601803,1.0,-17.768663356036996,1.0
345,2025-07-10 19:42:57.137459,6.375941150488339,6.384472278282082,57.355417010269704,57.36039789424547,57.380894664076976,57.67939451596039,57.38201914546622,57.35541703363967,57.36039794760918,0.0,0.0,0.0,0.0,-7.81605616282377,1.0,-17.847429600124087,1.0
346,2025-07-10 19:43:08.682290,6.306429215661013,6.319476151953956,57.28774728150459,57.293003752022734,57.31279007371989,57.6143979883691,57.313898144293574,57.28774730465832,57.293003805602645,0.0,0.0,0.0,0.0,-7.7437364313937,1.0,-17.91973774231792,1.0
347,2025-07-10 19:43:19.468973,6.23709817559067,6.2542991449925776,57.22010145924163,57.225617020954395,57.24474795492015,57.54922061224488,57.245841060499885,57.220101482196796,57.22561707473286,0.0,0.0,0.0,0.0,-7.677327210444673,1.0,-17.986144065957888,1.0
348,2025-07-10 19:43:30.240768,6.1679331705849805,6.188956104441741,57.13102189324781,57.137077497303736,57.15707411317825,57.48387205119479,57.158231226203846,57.1310219169009,57.137077553130055,0.0,0.0,0.0,0.0,-7.910746017500969,1.0,-18.671047646421357,1.0
349,2025-07-10 19:43:40.769602,6.096396377558869,6.121171656325807,57.06099517349686,57.06729210558103,57.086694249761294,57.41608726956448,57.08783801578633,57.06099519697627,57.06729216158101,0.0,0.0,0.0,0.0,-7.852660765479413,1.0,-18.729127103824794,1.0
350,2025-07-10 19:43:51.480870,6.025004680894085,6.053242113003047,56.99099083174691,56.997513976410204,57.01636643160426,57.348157418496875,57.017497966241436,56.99099085506629,56.997514032570216,0.0,0.0,0.0,0.0,-7.799138775226311,1.0,-18.782649094077897,1.0
351,2025-07-10 19:44:01.362925,5.953746637960477,5.985178919249846,56.92100793557489,56.927742870140015,56.946087063715495,57.28009394073489,56.94720738241573,56.921007958746756,56.92774292644755,0.0,0.0,0.0,0.0,-7.749803396563948,1.0,-18.83198737004932,1.0
352,2025-07-10 19:44:11.930295,5.882611738209076,5.916992581486634,67.4885440293963,62.756877684514265,57.76978300466979,57.21212531432188,57.734371935779606,67.48854345059357,62.75687743514417,0.0,0.0,303.56305003681916,1.0,193.5798861461535,1.0,83.40153585606913,1.0
353,2025-07-10 19:44:22.654144,5.981669009445352,6.003742761821515,67.50872218421877,62.8048454314367,57.85940075689022,57.29887474130653,57.824377178394165,67.50872160765272,62.804845183009924,0.0,0.0,302.4995221179861,1.0,192.83183571474183,1.0,83.08604497528904,1.0
354,2025-07-10 19:44:33.556885,6.079853393849379,6.090226737133287,67.52882870779683,62.852668698195316,57.94836470607658,57.385357937466004,57.91372052470557,67.52882813345605,62.85266845071191,0.0,0.0,301.439769659743,1.0,192.08759814205223,1.0,82.77053381334554,1.0
355,2025-07-10 19:44:44.411413,6.177178808698996,6.176434653620215,67.54886280963822,62.90034297752547,58.036680465477076,57.471565050605186,58.00240788879309,67.54886223751132,62.9003427309854,0.0,0.0,300.3838343264827,1.0,191.3471676334666,1.0,82.45503424063827,1.0
356,2025-07-10 19:44:55.066378,6.27365869102432,6.262357147819469,67.56882446232513,62.94786416749128,58.124353680413826,57.55748671879427,58.09044519793605,67.5688238924009,62.94786392189437,0.0,0.0,299.33171756331143,1.0,190.61048624280374,1.0,82.13959840873031,1.0
357,2025-07-10 19:45:05.613885,6.369306029374088,6.347985323194532,67.58871333699695,62.99522882608104,58.2113899379617,57.643114046962076,58.17783830735129,67.5887127692642,62.99522858142699,0.0,0.0,298.2834367034536,1.0,189.87754817544555,1.0,81.82425529071224,1.0
358,2025-07-10 19:45:16.526872,6.464133383994245,6.433310728858398,67.60852923194179,63.042432763406595,58.29779479635343,57.7284385855922,58.26459302905199,67.60852866638945,63.042432519695026,0.0,0.0,297.23900237851615,1.0,189.1483128690652,1.0,81.50904544891091,1.0
359,2025-07-10 19:45:27.402986,6.558152909072812,6.518325328667103,67.62827200934123,63.08947276469543,58.38357377224407,57.81345229986414,58.35071512040161,67.62827144595829,63.089472521925764,0.0,0.0,296.19842185247944,1.0,188.4227571451902,1.0,81.1940268295075,1.0
360,2025-07-10 19:45:38.909725,6.6513763728096045,6.60302148731181,67.41773611857039,62.50990474789382,58.143743153614174,57.8980719203424,58.11555327378556,67.4177355542242,62.50990452213582,0.0,0.0,307.2951152677635,1.0,188.74492052873393,1.0,75.50449700772788,1.0
361,2025-07-10 19:45:49.760797,6.703442114338992,6.654466864436507,67.42938775086988,62.53915834291169,58.193370921303256,57.94951679615029,58.1653335174862,67.42938718777269,62.53915811774089,0.0,0.0,306.68099388949565,1.0,188.32718650855895,1.0,75.30810870775895,1.0
362,2025-07-10 19:46:00.648343,6.755126871442818,6.705635484150612,67.44098255691104,62.568263274283076,58.242663069933094,58.00068491390089,58.21477583285153,67.440981995056,62.56826304969739,0.0,0.0,306.0698676469461,1.0,187.9117529517771,1.0,75.11241576196426,1.0
363,2025-07-10 19:46:12.520906,6.806435481441508,6.756525705658949,67.4525207633816,62.59721898469608,58.29162280007737,58.05157463314273,58.2638835039697,67.45252020276193,62.597218760693366,0.0,0.0,305.4617245921105,1.0,187.49858509067963,1.0,74.91744134881628,1.0
364,2025-07-10 19:46:23.746555,6.857372607272931,6.807136056044929,67.46400280683659,62.62602505366082,58.34025323717867,58.10218448128379,58.31265973469557,67.4640022474456,62.626024830238926,0.0,0.0,304.85654171552596,1.0,187.08765395217597,1.0,74.72318836562408,1.0
365,2025-07-10 19:46:34.213320,6.907942748227897,6.857465222553227,67.4754285130368,62.65468039774572,58.388557389873455,58.152513145858684,58.36110761020739,67.47542795486787,62.65468017490242,0.0,0.0,304.2543282008017,1.0,186.67894215241176,1.0,74.52967999086013,1.0
366,2025-07-10 19:46:45.018139,6.958150242697266,6.907512035973826,67.48679827931367,62.68318560443113,58.4365382149309,58.20255945795836,58.409230157938126,67.48679772236014,62.68318538216419,0.0,0.0,303.6550631058292,1.0,186.27245548600513,1.0,74.33691622452443,1.0
367,2025-07-10 19:46:56.580846,7.007999281146056,6.957275479560081,67.49811193749406,62.71153876649537,58.484198562722064,58.25232240107336,58.457030297251826,67.49811138174938,62.71153854480253,0.0,0.0,303.0587552944939,1.0,185.8681475960111,1.0,74.14490865585321,1.0
368,2025-07-10 19:47:07.649794,7.057493908604894,7.006754655594495,57.499810668222786,57.50871709032867,57.5734776653914,58.301558479806026,57.57668210680335,57.49981070968376,57.50871717757458,0.0,0.0,0.0,0.0,-13.866573309542218,1.0,-29.179292079106744,1.0
369,2025-07-10 19:47:17.869891,6.939002255586016,6.899631525000973,57.38612561116945,57.395623149551,57.45863157317477,58.194434339525294,57.46179233153852,57.386125652276306,57.395623237151014,0.0,0.0,0.0,0.0,-13.748140007123766,1.0,-29.297722484216138,1.0
370,2025-07-10 19:47:27.635232,6.820807963533479,6.792211042623685,57.27246163966839,57.28253447526479,57.34387701575676,58.08701290020156,57.346996723199645,57.272461680440216,57.28253456319984,0.0,0.0,0.0,0.0,-13.63608947656303,1.0,-29.409773014776874,1.0
371,2025-07-10 19:47:38.809423,6.702894842973119,6.684509386417184,57.158820418219456,57.16945199090976,57.229210717935146,57.97931033694743,57.23229182556505,57.158820458674235,57.16945207916185,0.0,0.0,0.0,0.0,-13.530053759609473,1.0,-29.51580873173043,1.0
372,2025-07-10 19:47:49.962602,6.5852476622996985,6.576541793986867,56.501184435996336,56.51999148074239,56.61547142512108,57.87121057428814,56.62048719043593,56.501184488552404,56.519991597092435,0.0,0.0,0.0,0.0,-17.57731347652225,1.0,-38.91313505448579,1.0
373,2025-07-10 19:48:00.752442,6.431302595431124,6.434404613645769,56.35212573213607,56.3716112795975,56.465248343170884,57.729072344933606,56.470220222583265,56.352125784402254,56.37161139623741,0.0,0.0,0.0,0.0,-17.48036372077877,1.0,-39.010079015611154,1.0
374,2025-07-10 19:48:11.476967,6.277600404591362,6.292024559685236,56.20309374645502,56.22323903704853,56.315105843938134,57.58669128505923,56.32003585459452,56.20309379844354,56.22323915396612,0.0,0.0,0.0,0.0,-17.38749917080895,1.0,-39.10294936019909,1.0
375,2025-07-10 19:48:21.827921,6.124130795155037,6.149411923019305,56.05408801273277,56.07487483285611,56.165040899253505,57.44407768378148,56.16993096546999,56.054088064455236,56.07487495003972,0.0,0.0,0.0,0.0,-17.298517014978643,1.0,-39.19191992679316,1.0
376,2025-07-10 19:48:32.452644,5.970883926058431,6.006576556449419,55.90510852911916,55.926518587839446,56.01505091574669,57.30124139213662,56.01990286406867,55.90510858058675,55.92651870527792,0.0,0.0,0.0,0.0,-17.213272387834877,1.0,-39.27715875931881,1.0
377,2025-07-10 19:48:42.775101,5.817850393868591,5.863527866688084,67.07137090843082,61.57848878184999,57.194969843709174,57.15854068834501,57.16661802846416,67.0713703245776,61.57848856121341,0.0,0.0,325.55095056770597,1.0,195.26902312236416,1.0,73.79164265955751,1.0
378,2025-07-10 19:48:53.640381,5.845888630207481,5.888086023243694,67.07726425740277,61.59296744900514,57.221433233433636,57.18309891066079,57.193242162560374,67.07726367420649,61.59296722864038,0.0,0.0,325.2403304330984,1.0,195.04930858715852,1.0,73.70073089589368,1.0
379,2025-07-10 19:49:04.535783,5.87352625529921,5.912712109330287,67.0831267724008,61.60746209765355,57.24764203460079,57.20772503213804,57.21959802909354,67.08312618985491,61.6074618775623,0.0,0.0,324.9313354615632,1.0,194.83179021221986,1.0,73.60925705427235,1.0
380,2025-07-10 19:49:15.775228,5.900796438810989,5.937374687867863,67.08895780970637,61.62195849121412,57.27360556376477,57.23238762066158,57.245697104964535,67.08895722780464,61.62195827139764,0.0,0.0,324.62399958151025,1.0,194.61634631056768,1.0,73.51736310283741,1.0
381,2025-07-10 19:49:26.543720,5.927727174185714,5.962047554928237,67.0947565457614,61.636443302649695,57.29933298664873,57.257060476300275,57.271550275369755,67.09475596449789,61.63644308310883,0.0,0.0,324.31836620012683,1.0,194.40289575754832,1.0,73.42518521511465,1.0
382,2025-07-10 19:49:36.990534,5.954342322584215,5.98670865394176,67.10052308346987,61.65090714559419,57.324833073165536,57.2817215457829,57.29716769934535,67.10052250283896,61.65090692632948,0.0,0.0,324.0144298936648,1.0,194.19132266079941,1.0,73.3328218996121,1.0
383,2025-07-10 19:49:47.813218,5.980662397433582,6.011339304312828,67.10625694926358,61.66534091132973,57.35011402699729,57.30635215124082,57.32255872281706,67.10625636925985,61.66534069234148,0.0,0.0,323.71221562243454,1.0,193.98156327952165,1.0,73.24036007560153,1.0
384,2025-07-10 19:49:58.634846,6.006705151623646,6.035923584172123,67.36730626011817,62.423003200872444,57.65668530324012,57.3310019914098,57.62420255884662,67.36730568157728,62.42300296271213,0.0,0.0,309.9531166003225,1.0,193.49231787714416,1.0,79.6524353171435,1.0
385,2025-07-10 19:50:08.827186,6.080468384657063,6.101210216466652,67.38261156037916,62.459898103463836,57.72458552270456,57.396288238130985,57.69239747751587,67.38261098353235,62.45989786602145,0.0,0.0,309.1464217227741,1.0,192.9257375013549,1.0,79.41232372616014,1.0
386,2025-07-10 19:50:19.264395,6.1535411671045095,6.166323297702019,67.39785158909457,62.49668829751671,57.791967156270644,57.46140090960173,57.76006620720011,67.39785101393142,62.49668806079237,0.0,0.0,308.3431671058256,1.0,192.36263969105494,1.0,79.172174470159,1.0
387,2025-07-10 19:50:29.906767,6.225938510123775,6.231251506487843,67.41302590624643,62.53336776892932,57.85883641566844,57.526328686182666,57.82721533844018,67.41302533275667,62.53336753292299,0.0,0.0,307.54337594145954,1.0,191.80297229468124,1.0,78.93203680339411,1.0
388,2025-07-10 19:50:40.510945,6.2976747128533646,6.295984231253932,67.42813506282359,62.569932735731435,57.92519949312589,57.59106095798243,57.89385141256403,67.42813449099708,62.56993250044293,0.0,0.0,306.74701918876303,1.0,191.24670054452508,1.0,78.69196287742852,1.0
389,2025-07-10 19:50:50.841859,6.36876341782618,6.360511540457253,67.44317815948475,62.6063782027976,57.991062394572076,57.65558779499063,57.959980765661406,67.44317758931146,62.60637796822657,0.0,0.0,305.9541442492268,1.0,190.69377808364152,1.0,78.4520048438253,1.0
390,2025-07-10 19:51:01.327974,6.439217642271436,6.424824119233757,67.45815564640255,62.642700623239094,58.05643111640257,57.719899883807436,58.02560969748582,67.4581550778726,62.64270038938508,0.0,0.0,305.1647273956454,1.0,190.14416434970371,1.0,78.21220036760224,1.0
391,2025-07-10 19:51:11.286319,6.509049829372338,6.488913241483646,67.4730671408056,62.67889562229854,58.12131149480164,57.783988499680206,58.090744330628226,67.47306657390922,62.67889538916092,0.0,0.0,304.378788802712,1.0,189.59782457500296,1.0,77.97260160032238,1.0
392,2025-07-10 19:51:21.177601,6.578271877288094,6.5527707199958325,67.48791286217937,62.714960247338425,58.18570929425412,57.84784545668806,58.15539069560561,67.48791229690688,62.7149600149165,0.0,0.0,303.5963169020285,1.0,189.0547124025943,1.0,77.73323751507633,1.0
393,2025-07-10 21:53:35.865173,6.6468951773985046,6.616388884055964,67.50269280577388,62.75089063521169,58.24963015156433,57.91146308530512,58.21955467935553,67.50269224211577,62.75089040350459,0.0,0.0,302.8173119439528,1.0,188.51478727015092,1.0,77.49416605804527,1.0
394,2025-07-10 21:53:49.401131,6.714930642795549,6.679760536612275,67.5174068654621,62.786684249766886,58.31307957867212,57.97483418961882,58.283242029066976,67.51740630340895,62.78668401877369,0.0,0.0,302.04177952210944,1.0,187.9780144099641,1.0,77.2554017157745,1.0
395,2025-07-23 14:39:18.621847,6.78238873516776,6.742878935492222,67.53205515978767,62.822337559142426,58.37606298507104,58.03795202850575,58.34645837453552,67.53205459933014,62.82233732886207,0.0,0.0,301.26971338843265,1.0,187.4443590543251,1.0,77.01699374251803,1.0
396,2025-07-23 14:39:31.823561,6.849279492631494,6.805737755819167,67.57050737484923,62.92292791003648,58.47125409658763,58.10081787299954,58.44142518629459,67.5705068162697,62.92292767877746,0.0,0.0,299.24301646699826,1.0,186.81626301258802,1.0,77.34430274695114,1.0
397,2025-07-23 14:39:42.651976,6.9198528558269405,6.871789363282964,67.58586471027186,62.960140454323714,58.53700176231486,58.16686885924796,58.50741500796817,67.58586415336475,62.96014022381252,0.0,0.0,298.433578977567,1.0,186.2569259094471,1.0,77.09419543971308,1.0
398,2025-07-23 14:39:55.319481,6.989836314823458,6.9375639349656915,67.60115448036444,62.99720264579023,58.6022701037306,58.23264279927413,58.57292072066475,67.60115392512029,62.99720241602561,0.0,0.0,297.6277026469983,1.0,185.70075266779895,1.0,76.84450534497955,1.0
399,2025-07-23 14:40:09.241891,7.059239365688086,7.0030557914983,67.61637661300321,63.03411150814336,58.667064228212496,58.29813401461309,58.637947617336906,67.6163760594127,63.03411127912403,0.0,0.0,296.82539127671015,1.0,185.14769113608054,1.0,76.59524405198681,1.0
400,2025-07-23 14:40:22.244682,7.128071152922923,7.0682595968255475,57.82855704187028,57.833428165877116,57.88160293464821,58.36312751212976,57.88389494967398,57.828557076594414,57.83342823604981,0.0,0.0,0.0,0.0,-11.613443254532285,1.0,-23.469173979151492,1.0
