iteration,timestamp,T2,T3,T4,V2F,J300,J256,J289,J415,J14,J422,PU4F,PU5F,PU6F,PU7F,V2,PU4,PU5,PU6,PU7,ScadaCommand_V2,T2S,ScadaCommand_PU4,T3S,ScadaCommand_PU5,ScadaCommand_PU6,T4S,ScadaCommand_PU7
238,2025-02-21 01:21:06.251493,1.43356509815157,4.293620586395264,2.669283866882324,81.3706876458298,26.9690309990511,70.8664207794467,26.9281667099417,83.8149942224019,29.5075222890462,28.6075214131841,0.0,0.0,0.0,50.2311548590719,1,0,0,0,1,1.0,1.4060194492340088,1.0,4.293620586395264,0.0,0.0,2.669283866882324,1.0
239,2025-02-21 01:21:55.701907,1.46086607183139,4.258481025695801,2.661081552505493,81.1031848043626,26.9842290926955,70.8312840375986,26.9433511979905,83.812416048985,29.5211914482519,28.6211905752692,0.0,0.0,0.0,50.2401845124943,1,0,0,0,1,1.0,1.4335651397705078,1.0,4.258481025695801,0.0,0.0,2.661081552505493,1.0
240,2025-02-21 01:22:44.112843,1.4879229183521,4.223341941833496,2.6529042720794678,80.8361785353213,26.999300965304,70.7961435141504,26.9584095446412,83.8098133609987,29.5347414753721,28.6347406052635,0.0,0.0,0.0,50.2491599422838,1,0,0,0,1,1.0,1.460866093635559,1.0,4.223341941833496,0.0,0.0,2.6529042720794678,1.0
241,2025-02-21 01:23:34.024091,1.51271738239178,4.188766002655029,2.6370246410369873,78.3667101796937,26.9174431192678,70.9487273545939,26.8764188273813,83.5542066971867,29.4390550339754,28.5390541904478,0.0,0.0,0.0,50.3372568966129,1,0,0,0,1,1.0,1.512717366218567,1.0,4.188766002655029,0.0,0.0,2.6370246410369873,1.0
242,2025-02-21 01:24:24.565079,1.53726496866757,4.154190540313721,2.6211767196655273,78.0989522110644,26.9308290940469,70.9141507414097,26.8897876703999,83.5451739727326,29.4509771251267,28.5509762844811,0.0,0.0,0.0,50.3486061240974,1,0,0,0,1,1.0,1.512717366218567,1.0,4.154190540313721,0.0,0.0,2.6211767196655273,1.0
243,2025-02-21 01:25:15.980767,1.56156615692958,4.119614601135254,2.605360746383667,77.8317093256646,26.9440869655828,70.8795741321205,26.9030284984192,83.5361249103877,29.4627780349485,28.5627771971795,0.0,0.0,0.0,50.3598947308024,1,0,0,0,1,1.0,1.5615661144256592,1.0,4.119614601135254,0.0,0.0,2.605360746383667,1.0
244,2025-02-21 01:26:07.205632,1.58562148871946,4.085039138793945,2.589576482772827,77.5649630126907,26.9572197256166,70.8450020612407,26.9161443162368,83.5270796548525,29.4744608481585,28.5744600132607,0.0,0.0,0.0,50.3711141052935,1,0,0,0,1,1.0,1.5615661144256592,1.0,4.085039138793945,0.0,0.0,2.589576482772827,1.0
245,2025-02-21 01:26:55.646706,1.60943144053291,4.0504631996154785,2.5738234519958496,77.2987430503917,26.9702243676581,70.8104248865672,26.9291321052706,83.5180194315929,29.4860224095188,28.5860215774866,0.0,0.0,0.0,50.3822722931457,1,0,0,0,1,1.0,1.5856214761734009,1.0,4.0504631996154785,0.0,0.0,2.5738234519958496,1.0
246,2025-02-21 01:27:44.909804,1.63299653862617,4.01588773727417,2.5581016540527344,77.0330293183292,26.9831032915412,70.7758552136319,26.9419942796098,83.5089653685436,29.497465161319,28.5974643321468,0.0,0.0,0.0,50.3933598927321,1,0,0,0,1,1.0,1.6094313859939575,1.0,4.01588773727417,0.0,0.0,2.5581016540527344,1.0
247,2025-02-21 01:28:38.535031,1.65631729872901,3.9813120365142822,2.5424110889434814,76.7678330839487,26.9958560069063,70.7412790719571,26.9547303386854,83.4999036694317,29.5087886787695,28.6087878524519,0.0,0.0,0.0,50.4043837005976,1,0,0,0,1,1.0,1.6329965591430664,1.0,3.9813120365142822,0.0,0.0,2.5424110889434814,1.0
248,2025-02-21 01:29:28.623421,1.67939422743793,3.9467363357543945,2.5267515182495117,76.5031599809731,27.0084822025191,70.7067086221329,26.9673399741441,83.4908378576019,29.5199925220655,28.6199916985968,0.0,0.0,0.0,50.4153418460705,1,0,0,0,1,1.0,1.679394245147705,1.0,3.9467363357543945,0.0,0.0,2.5267515182495117,1.0
249,2025-02-21 01:30:17.564931,1.70222784658258,3.912160634994507,2.511122465133667,76.2390019612269,27.0209825300859,70.6721284148659,26.9798238270198,83.4817546630728,29.5310775343825,28.6310767137572,0.0,0.0,0.0,50.4262414259767,1,0,0,0,1,1.0,1.679394245147705,1.0,3.912160634994507,0.0,0.0,2.511122465133667,1.0
250,2025-02-21 01:31:06.369863,1.72481867690398,3.877584934234619,2.4955241680145264,75.9753686825206,27.0333570915163,70.637554942061,26.9921820089303,83.4726669647678,29.5420436273069,28.6420428095193,0.0,0.0,0.0,50.4370760512507,1,0,0,0,1,1.0,1.7022278308868408,1.0,3.877584934234619,0.0,0.0,2.4955241680145264,1.0
251,2025-02-21 01:31:57.494678,1.74716725379397,3.8430092334747314,2.4799559116363525,75.7122553159491,27.0456065598558,70.6029775050321,27.0044152012506,83.4635864118957,29.5528915556255,28.65289074067,0.0,0.0,0.0,50.4478402498512,1,0,0,0,1,1.0,1.7471672296524048,1.0,3.8430092334747314,0.0,0.0,2.4799559116363525,1.0
252,2025-02-21 01:32:47.403961,1.75936997441822,3.808433771133423,2.4640555381774902,64.1247071757789,26.7256869971841,70.5684062193141,26.6846737199839,83.3768624681845,29.1715153289748,28.2715146387459,0.0,0.0,0.0,50.32995887801,1,0,0,0,1,1.0,1.7471672296524048,1.0,3.808433771133423,0.0,0.0,2.4640555381774902,1.0
253,2025-02-21 01:33:38.580059,1.77517884067819,3.772730588912964,2.4480581283569336,68.2550919876803,26.8396499553929,70.1558027572669,26.7985555622606,83.3846550762755,29.3064817046275,28.4064809699397,0.0,0.0,0.0,50.3836828854045,1,0,0,0,1,1.0,1.759369969367981,1.0,3.772730588912964,0.0,0.0,2.4480581283569336,1.0
254,2025-02-21 01:34:28.484960,1.79072969044938,3.737027645111084,2.432086706161499,67.9725962001498,26.8473462502887,70.1201008038699,26.8062379918617,83.3741950968861,29.3127952250218,28.4127944933748,0.0,0.0,0.0,50.3928611463174,1,0,0,0,1,1.0,1.7907296419143677,1.0,3.737027645111084,0.0,0.0,2.432086706161499,1.0
255,2025-02-21 01:35:21.206089,1.80602662667356,3.701324701309204,2.4161410331726074,67.6947128219751,26.8550240698924,70.0843979955777,26.8139019705149,83.3637460768395,29.319118828531,28.4191180998751,0.0,0.0,0.0,50.4020218699343,1,0,0,0,1,1.0,1.806026577949524,1.0,3.701324701309204,0.0,0.0,2.4161410331726074,1.0
256,2025-02-21 01:36:12.308683,1.82107025120031,3.665621757507324,2.400221109390259,67.4174483484933,26.8625761689291,70.0486973977302,26.8214403247203,83.3532948059337,29.3253244148425,28.425323689171,0.0,0.0,0.0,50.4111175732554,1,0,0,0,1,1.0,1.8210701942443848,1.0,3.665621757507324,0.0,0.0,2.400221109390259,1.0
257,2025-02-21 01:37:01.619696,1.83586117002728,3.6299185752868652,2.384326457977295,67.1408100230622,26.8700027846169,70.0129928793366,26.8288532793333,83.3428253774736,29.3314121783378,28.4314114556441,0.0,0.0,0.0,50.420156464649,1,0,0,0,1,1.0,1.8358612060546875,1.0,3.6299185752868652,0.0,0.0,2.384326457977295,1.0
258,2025-02-21 01:37:50.307538,1.85039999372129,3.5942156314849854,2.368457317352295,66.864783358966,26.877304150563,69.9772939259483,26.8361410778405,83.3323510126841,29.3373823394056,28.4373816196829,0.0,0.0,0.0,50.4291320353808,1,0,0,0,1,1.0,1.8358612060546875,1.0,3.5942156314849854,0.0,0.0,2.368457317352295,1.0
259,2025-02-21 01:38:37.402026,1.8646872979113,3.5585126876831055,2.3526132106781006,66.5893852573731,26.8844793563115,69.9415909379781,26.8433028089195,83.3218697149568,29.3432337654875,28.4432330487292,0.0,0.0,0.0,50.4380448874141,1,0,0,0,1,1.0,1.8503999710083008,1.0,3.5585126876831055,0.0,0.0,2.3526132106781006,1.0
260,2025-02-21 01:39:36.026417,1.87872371860801,3.5228097438812256,2.336794137954712,66.3146084749258,26.8915301533208,69.905887806669,26.8503402148065,83.3113711967758,29.3489686386403,28.4489679248396,0.0,0.0,0.0,50.4469011479143,1,0,0,0,1,1.0,1.8646873235702515,1.0,3.5228097438812256,0.0,0.0,2.336794137954712,1.0
261,2025-02-21 01:40:30.133622,1.8925098497458,3.4871068000793457,2.3209996223449707,66.0404610597993,26.8984555363427,69.8701860370289,26.8572522911324,83.3008556492092,29.3545855646527,28.4545848538029,0.0,0.0,0.0,50.4557002605972,1,0,0,0,1,1.0,1.8925098180770874,1.0,3.4871068000793457,0.0,0.0,2.3209996223449707,1.0
262,2025-02-21 01:41:18.942966,1.90604630735836,3.4514036178588867,2.305230140686035,65.7669397927236,26.905256284905,69.8344808623041,26.8640398358349,83.2903480291792,29.36008531136,28.4600846034544,0.0,0.0,0.0,50.4644300800938,1,0,0,0,1,1.0,1.8925098180770874,1.0,3.4514036178588867,0.0,0.0,2.305230140686035,1.0
263,2025-02-21 01:42:06.957388,1.91933369969658,3.415700674057007,2.289484739303589,65.4940503074215,26.9119321460165,69.7987848639028,26.8707025759366,83.2798219305825,29.3654678135591,28.4654671085909,0.0,0.0,0.0,50.4731038487679,1,0,0,0,1,1.0,1.9060462713241577,1.0,3.415700674057007,0.0,0.0,2.289484739303589,1.0
264,2025-02-21 01:42:57.319013,1.9323726410601,3.379997730255127,2.27376389503479,65.2217974327982,26.9184834954749,69.7630789546997,26.877240893514,83.2692860057827,29.3707332790857,28.4707325770479,0.0,0.0,0.0,50.4817174409181,1,0,0,0,1,1.0,1.9193336963653564,1.0,3.379997730255127,0.0,0.0,2.27376389503479,1.0
265,2025-02-21 01:43:49.159839,1.94735207361407,3.348052501678467,2.286689281463623,66.9122836905274,26.9899714857467,70.9470911732325,26.9494870117979,84.3312226999612,29.447187177799,28.5471864575651,0.0,0.0,0.0,49.9785214383403,1,0,0,0,1,1.0,1.9473520517349243,1.0,3.348052501678467,0.0,0.0,2.286689281463623,1.0
266,2025-02-21 01:44:38.207063,1.9620883567764,3.3161075115203857,2.2996091842651367,66.6354457703449,26.9977192430461,70.9151432080802,26.9572377053978,84.3427922598643,29.453528168274,28.5535274510199,0.0,0.0,0.0,49.9765641265064,1,0,0,0,1,1.0,1.9473520517349243,1.0,3.3161075115203857,0.0,0.0,2.2996091842651367,1.0
267,2025-02-21 01:45:27.043402,1.97658512608761,3.2841622829437256,2.312523603439331,66.3627285159976,27.0054319730823,70.8831968062742,26.9649533850624,84.3543440262572,29.4598596030488,28.5598588887302,0.0,0.0,0.0,49.9745978638403,1,0,0,0,1,1.0,1.9620883464813232,1.0,3.2841622829437256,0.0,0.0,2.312523603439331,1.0
268,2025-02-21 01:46:16.937676,1.99084300270161,3.2522170543670654,2.325432300567627,66.0906398241536,27.0130217574444,70.8512572922012,26.9725461929149,84.3658688649599,29.466075794951,28.5660750835611,0.0,0.0,0.0,49.9725822952361,1,0,0,0,1,1.0,1.9765851497650146,1.0,3.2522170543670654,0.0,0.0,2.325432300567627,1.0
269,2025-02-21 01:47:05.252844,2.00486256349746,3.2202720642089844,2.3383352756500244,65.8191748659078,27.0204874164913,70.8193139571212,26.9800149424995,84.3773567183272,29.4721753251372,28.5721746166694,0.0,0.0,0.0,49.9705219589818,1,0,0,0,1,1.0,1.9908430576324463,1.0,3.2202720642089844,0.0,0.0,2.3383352756500244,1.0
270,2025-02-21 01:47:57.330000,2.01864440621975,3.188326835632324,2.3512322902679443,65.5483344460777,27.0278296315229,70.7873659877367,26.9873603100692,84.3888016925902,29.4781589839874,28.5781582784348,0.0,0.0,0.0,49.9684202147758,1,0,0,0,1,1.0,2.018644332885742,1.0,3.188326835632324,0.0,0.0,2.3512322902679443,1.0
271,2025-02-21 01:48:46.751379,2.03218912707034,3.156381845474243,2.3641233444213867,65.2781209791158,27.0350484717585,70.7554221999799,26.9945823734569,84.4002150575535,29.4840267993833,28.5840260967392,0.0,0.0,0.0,49.9662713158155,1,0,0,0,1,1.0,2.018644332885742,1.0,3.156381845474243,0.0,0.0,2.3641233444213867,1.0
272,2025-02-21 01:49:34.721001,2.04549732118251,3.124436616897583,2.3770079612731934,65.0085449276503,27.0421440147225,70.7234763432677,27.0016812026448,84.4115870681591,29.4897788204218,28.5897781206794,0.0,0.0,0.0,49.964080285163,1,0,0,0,1,1.0,2.045497417449951,1.0,3.124436616897583,0.0,0.0,2.3770079612731934,1.0
273,2025-02-21 01:50:21.691753,2.05856958402571,3.092491388320923,2.3898866176605225,64.7395926097829,27.0491164129586,70.6915317514296,27.0086569594175,84.4229298932786,29.4954151249823,28.5954144281349,0.0,0.0,0.0,49.9618409568053,1,0,0,0,1,1.0,2.045497417449951,1.0,3.092491388320923,0.0,0.0,2.3898866176605225,1.0
274,2025-02-21 01:51:10.012897,2.0714065168091,3.060546398162842,2.4027585983276367,64.4712809266821,27.0559658538415,70.6595907128293,27.0155098121141,84.4342189415262,29.5009360431246,28.6009353491653,0.0,0.0,0.0,49.9595660180685,1,0,0,0,1,1.0,2.0585696697235107,1.0,3.060546398162842,0.0,0.0,2.4027585983276367,1.0
275,2025-02-21 01:51:58.279920,2.08400871651256,3.0286011695861816,2.415623903274536,64.2036026349899,27.0626924574511,70.627644900747,27.0222399046873,84.445485388623,29.5063414551882,28.6063407641101,0.0,0.0,0.0,49.957239545834,1,0,0,0,1,1.0,2.071406602859497,1.0,3.0286011695861816,0.0,0.0,2.415623903274536,1.0
276,2025-02-21 01:52:48.252297,2.09637679618061,2.9966561794281006,2.4284827709198,63.9365690021521,27.0692967377798,70.5956995658335,27.0288477414837,84.4567171884301,29.5116319667999,28.6116312785961,0.0,0.0,0.0,49.9548679659331,1,0,0,0,1,1.0,2.0840086936950684,1.0,2.9966561794281006,0.0,0.0,2.4284827709198,1.0
277,2025-02-21 01:53:37.481332,2.0812470466406,3.033900022506714,2.4433484077453613,68.1359025332142,26.2418938967739,87.2488603311753,26.3118606745331,84.4101642296052,29.1275713373113,28.2275706039065,35.6307828562491,0.0,0.0,49.6090935692036,1,1,0,0,1,1.0,2.096376895904541,1.0,3.033900022506714,0.0,0.0,2.4433484077453613,1.0
278,2025-02-21 01:54:27.608963,2.06602661379415,3.071103096008301,2.458179235458374,68.0009563608337,26.2244853369147,87.2666025168668,26.2943557403256,84.4164494194177,29.1090065506816,28.2090058187293,35.6106877758443,0.0,0.0,49.5967556949122,1,1,0,0,1,1.0,2.0660266876220703,1.0,3.071103096008301,0.0,0.0,2.458179235458374,1.0
279,2025-02-21 01:55:18.656934,2.05074719057009,3.1082661151885986,2.4729762077331543,67.9024619847439,26.2079203057974,87.2846219677383,26.2776956695519,84.4229352764917,29.0914822909125,28.1914815600204,35.5909021657254,0.0,0.0,49.5847447094838,1,1,0,0,1,1.0,2.0660266876220703,1.0,3.1082661151885986,0.0,0.0,2.4729762077331543,1.0
280,2025-02-21 01:56:05.324991,2.03540923436396,3.1453888416290283,2.487739324569702,67.8044851063362,26.1913085457636,87.3026011124613,26.2609888377335,84.4293797445721,29.0739139859423,28.1739132561049,35.5711004271207,0.0,0.0,49.5727264304261,1,1,0,0,1,1.0,2.0507471561431885,1.0,3.1453888416290283,0.0,0.0,2.487739324569702,1.0
281,2025-02-21 01:56:54.767007,2.02001328029458,3.182471513748169,2.5024685859680176,67.7070563086772,26.1746491261397,87.3205396475536,26.2442343228642,84.4357960798002,29.0563012847406,28.1563005559519,35.5512819610272,0.0,0.0,49.5606933576743,1,1,0,0,1,1.0,2.0354092121124268,1.0,3.182471513748169,0.0,0.0,2.5024685859680176,1.0
282,2025-02-21 01:57:44.460771,2.00455984445315,3.2195141315460205,2.5171637535095215,67.6101941025706,26.1579420841886,87.3384375688739,26.2274321509141,84.4421695690938,29.038644225556,28.1386434978098,35.5314467596707,0.0,0.0,49.5486531276014,1,1,0,0,1,1.0,2.0200133323669434,1.0,3.2195141315460205,0.0,0.0,2.5171637535095215,1.0
283,2025-02-21 01:58:33.412803,1.98904943631369,3.256516456604004,2.531825065612793,67.5138936591111,26.1411878958249,87.3562950366808,26.2105828007355,84.4485031995512,29.0209432188783,28.1209424921688,35.5115949728631,0.0,0.0,49.5366044321835,1,1,0,0,1,1.0,2.0045597553253174,1.0,3.256516456604004,0.0,0.0,2.531825065612793,1.0
284,2025-02-21 01:59:23.554023,1.97348257038692,3.293478488922119,2.546452283859253,67.4181396867652,26.1243873924791,87.3741123277417,26.1936871084578,84.4548015757362,29.0031990904121,28.1031983647332,35.4917268880107,0.0,0.0,49.5245453028328,1,1,0,0,1,1.0,1.9890494346618652,1.0,3.293478488922119,0.0,0.0,2.546452283859253,1.0
285,2025-02-21 02:00:13.132948,1.95785975424776,3.330400228500366,2.5610456466674805,67.3229474770665,26.1075409401121,87.3918895612033,26.176745429403,84.4610503032254,28.985412280471,28.0854115558168,35.4718426165879,0.0,0.0,49.5124833975443,1,1,0,0,1,1.0,1.973482608795166,1.0,3.330400228500366,0.0,0.0,2.5610456466674805,1.0
286,2025-02-21 02:01:01.060007,1.94218150841332,3.367281675338745,2.5756046772003174,67.2282936903059,26.090649692785,87.4096271337063,26.1597589344819,84.467269165024,28.9675838628238,28.0675831391884,35.4519425635584,0.0,0.0,49.5004090342425,1,1,0,0,1,1.0,1.957859754562378,1.0,3.367281675338745,0.0,0.0,2.5756046772003174,1.0
287,2025-02-21 02:01:49.158424,1.92644832655108,3.4041225910186768,2.5901296138763428,67.1341960324696,26.0737135255072,87.4273249925766,26.1427275040105,84.4734652285477,28.9497134881353,28.0497127655128,35.4320266581247,0.0,0.0,49.4883184549635,1,1,0,0,1,1.0,1.9421814680099487,1.0,3.4041225910186768,0.0,0.0,2.5901296138763428,1.0
288,2025-02-21 02:02:39.914294,1.91384603760047,3.440991163253784,2.6047182083129883,70.7096213200202,26.1470651625697,87.4771803843957,26.2161224612555,84.5035927578746,29.0420170886859,28.142016327578,35.4455328833241,0.0,0.0,49.510834279725,1,1,0,0,1,1.0,1.9264483451843262,1.0,3.440991163253784,0.0,0.0,2.6047182083129883,1.0
289,2025-02-21 02:03:31.927130,1.90509144301817,3.4827849864959717,2.635847568511963,73.6039142269078,26.2422182598138,89.316606448766,26.3061933490862,85.4252384052362,29.1314336218919,28.2314328296302,34.4257739897051,0.0,0.0,49.0751574104598,1,1,0,0,1,1.0,1.9138460159301758,1.0,3.4827849864959717,0.0,0.0,2.635847568511963,1.0
290,2025-02-21 02:04:24.094904,1.8962682521052,3.524540662765503,2.666933298110962,73.4920639036432,26.2326304840746,89.3387476472468,26.2965237402831,85.4448544730323,29.1207650507887,28.220764259731,34.4069076952317,0.0,0.0,49.0597054712867,1,1,0,0,1,1.0,1.8962682485580444,1.0,3.524540662765503,0.0,0.0,2.666933298110962,1.0
291,2025-02-21 02:05:11.561018,1.88738120868125,3.566258192062378,2.6979753971099854,73.3855551544309,26.2230514717959,89.3608701303761,26.2868629471962,85.4644527912248,29.1101359898332,28.2101351999219,34.3880398997177,0.0,0.0,49.0442559291129,1,1,0,0,1,1.0,1.8962682485580444,1.0,3.566258192062378,0.0,0.0,2.6979753971099854,1.0
292,2025-02-21 02:06:01.287153,1.87843089635356,3.6079375743865967,2.728973865509033,73.279692673708,26.2134130771404,89.3829473238649,26.2771427064887,85.4839827507118,29.0994515153499,28.1994507265781,34.3691518048221,0.0,0.0,49.0288033442479,1,1,0,0,1,1.0,1.8784308433532715,1.0,3.6079375743865967,0.0,0.0,2.728973865509033,1.0
293,2025-02-21 02:06:51.393958,1.86941792851751,3.649578332901001,2.7599287033081055,73.1744780711097,26.2037163686622,89.4049796173357,26.2673641187157,85.5034836890397,29.0887125832009,28.1887117955617,34.3502437656286,0.0,0.0,49.0133275055412,1,1,0,0,1,1.0,1.8694179058074951,1.0,3.649578332901001,0.0,0.0,2.7599287033081055,1.0
294,2025-02-21 02:07:40.609960,1.86034291639614,3.691180944442749,2.790839910507202,73.069923418899,26.1939619092137,89.4269672075179,26.2575277161613,85.5229154233492,29.0779200792521,28.1779192927382,34.3313159637162,0.0,0.0,48.9978498948405,1,1,0,0,1,1.0,1.8603428602218628,1.0,3.691180944442749,0.0,0.0,2.790839910507202,1.0
295,2025-02-21 02:08:30.831000,1.8512064531828,3.7327451705932617,2.8217074871063232,72.966003767732,26.1841504440288,89.4489103595988,26.2476342838982,85.5423278343639,29.0670742141389,28.1670734287436,34.312368648936,0.0,0.0,48.9823445523807,1,1,0,0,1,1.0,1.8512064218521118,1.0,3.7327451705932617,0.0,0.0,2.8217074871063232,1.0
296,2025-02-21 02:09:19.234727,1.84200910830338,3.77427077293396,2.8525311946868896,72.8627295802369,26.1742819602668,89.4708090493195,26.2376837612329,85.5616595068439,29.0561753369341,28.1561745526504,34.293401792076,0.0,0.0,48.9668438947345,1,1,0,0,1,1.0,1.8512064218521118,1.0,3.77427077293396,0.0,0.0,2.8525311946868896,1.0
297,2025-02-21 02:10:08.582917,1.83275150544916,3.815758228302002,2.8833115100860596,72.7600759070697,26.1643586653002,89.4926640959766,26.2276784132192,85.58098080656,29.0452254155799,28.1452246324012,34.2744161858478,0.0,0.0,48.9513118883064,1,1,0,0,1,1.0,1.8420090675354004,1.0,3.815758228302002,0.0,0.0,2.8833115100860596,1.0
298,2025-02-21 02:10:57.460118,1.82343421451352,3.8572068214416504,2.9140477180480957,72.6580652831217,26.1543799670611,89.5144752597675,26.2176175954506,85.6002255451036,29.0342240661173,28.1342232840366,34.255411585397,0.0,0.0,48.9357831911615,1,1,0,0,1,1.0,1.8327515125274658,1.0,3.8572068214416504,0.0,0.0,2.9140477180480957,1.0
299,2025-02-21 02:11:47.010967,1.81405779250284,3.8986170291900635,2.944740056991577,72.5566775879543,26.1443464777026,89.5362427597971,26.2075019375815,85.6194151765004,29.0231716383749,28.1231708573856,34.2363881902601,0.0,0.0,48.9202467899101,1,1,0,0,1,1.0,1.8234342336654663,1.0,3.8986170291900635,0.0,0.0,2.944740056991577,1.0
300,2025-02-21 02:12:36.260560,1.80462285228235,3.939988613128662,2.975388526916504,72.4559031637568,26.1342602756259,89.5579673611832,26.1973335535267,85.6385917639505,29.0120702183213,28.1120694384166,34.2173467513993,0.0,0.0,48.9046814840218,1,1,0,0,1,1.0,1.8046228885650635,1.0,3.939988613128662,0.0,0.0,2.975388526916504,1.0
301,2025-02-21 02:13:23.912200,1.79698268300378,3.9865057468414307,3.022728681564331,72.675238479917,26.1838641700902,91.6314759044953,26.2410516046869,86.7506456778768,29.0371705730455,28.13716979078,32.9798272390409,0.0,0.0,48.3325848067693,1,1,0,0,1,1.0,1.7969826459884644,1.0,3.9865057468414307,0.0,0.0,3.022728681564331,1.0
302,2025-02-21 02:14:14.875274,1.80351554684358,4.033072471618652,3.0701396465301514,88.7472943714727,26.2974876638182,91.7055141516999,26.3547706390836,86.8178480135594,29.2464921692752,28.3464912140125,33.00449689342,0.0,0.0,48.3576809084929,1,1,0,0,1,1.0,1.7969826459884644,1.0,4.033072471618652,0.0,0.0,3.0701396465301514,1.0
303,2025-02-21 02:15:03.710691,1.8100163067198,4.079609394073486,3.117506980895996,88.6806965243636,26.3039407210246,91.7356286743622,26.361167315233,86.8529966968926,29.2521244329958,28.3521234784499,32.9897279747142,0.0,0.0,48.3421500652959,1,1,0,0,1,1.0,1.8035155534744263,1.0,4.079609394073486,0.0,0.0,3.117506980895996,1.0
304,2025-02-21 02:15:54.681673,1.81648533201033,4.126116752624512,3.164830207824707,88.6145204016486,26.310368624173,91.765715263583,26.3675388163292,86.8880911882941,29.2577346507212,28.3577336968876,32.9749498535495,0.0,0.0,48.3266234553142,1,1,0,0,1,1.0,1.8100162744522095,1.0,4.126116752624512,0.0,0.0,3.164830207824707,1.0
305,2025-02-21 02:16:41.258879,1.82292293287632,4.172593593597412,3.2121098041534424,88.5486831071205,26.3167712610356,91.7957738416932,26.3738850480591,86.9231514490422,29.2633220634162,28.3633211102912,32.9601658242025,0.0,0.0,48.3110937488189,1,1,0,0,1,1.0,1.8164852857589722,1.0,4.172593593597412,0.0,0.0,3.2121098041534424,1.0
306,2025-02-21 02:17:30.708467,1.82932939784226,4.219040870666504,3.259345531463623,88.4831806166915,26.3231485460317,91.8258043732481,26.3802059206424,86.9581722780463,29.2688864706633,28.3688855182434,32.9453758483994,0.0,0.0,48.2955637039257,1,1,0,0,1,1.0,1.822922945022583,1.0,4.219040870666504,0.0,0.0,3.259345531463623,1.0
307,2025-02-21 02:18:21.438833,1.83570504679874,4.265458106994629,3.306537389755249,88.4180129303616,26.3295011267728,91.8558071266066,26.3865020767518,86.9931464628783,29.2744288196426,28.3744278679242,32.9305801546252,0.0,0.0,48.2800375746636,1,1,0,0,1,1.0,1.835705041885376,1.0,4.265458106994629,0.0,0.0,3.306537389755249,1.0
308,2025-02-21 02:19:10.016171,1.84205017567445,4.311845302581787,3.3536856174468994,88.3531824625834,26.3358290823295,91.8857821156705,26.3927736188203,87.0281034660651,29.2799487461811,28.3799477951605,32.9157787754291,0.0,0.0,48.2644994712821,1,1,0,0,1,1.0,1.835705041885376,1.0,4.311845302581787,0.0,0.0,3.3536856174468994,1.0
309,2025-02-21 02:20:02.734909,1.84836509880476,4.3582024574279785,3.400789976119995,88.2886827748166,26.3421327155081,91.9157294642523,26.3990208211352,87.0630066476796,29.2854470197074,28.3854460693811,32.9009718145893,0.0,0.0,48.2489693692596,1,1,0,0,1,1.0,1.848365068435669,1.0,4.3582024574279785,0.0,0.0,3.400789976119995,1.0
310,2025-02-21 02:20:50.544784,1.85465009512274,4.404529571533203,3.4478507041931152,88.2245138670612,26.3484118087148,91.9456490707714,26.405243470027,87.0978612901571,29.2909231113545,28.3909221617188,32.8861591913369,0.0,0.0,48.2334443132938,1,1,0,0,1,1.0,1.848365068435669,1.0,4.404529571533203,0.0,0.0,3.4478507041931152,1.0
311,2025-02-21 02:21:41.857886,1.86090547500128,4.450826644897461,3.4948673248291016,88.160672520047,26.354667238673,91.9755412999423,26.4114424717418,87.1327035480328,29.2963778081442,28.3963768591957,32.8713412182445,0.0,0.0,48.2179051936581,1,1,0,0,1,1.0,1.8546501398086548,1.0,4.450826644897461,0.0,0.0,3.4948673248291016,1.0
312,2025-02-21 02:22:33.938696,1.86713151103103,4.497093677520752,3.5418405532836914,88.0971619530442,26.360898515881,92.0054059393159,26.4176173063747,87.1674955534317,29.3018106791807,28.4018097309158,32.8565177139426,0.0,0.0,48.2023722471013,1,1,0,0,1,1.0,1.8671314716339111,1.0,4.497093677520752,0.0,0.0,3.5418405532836914,1.0
313,2025-02-21 02:23:19.330777,1.87402775835183,4.542821884155273,3.5887792110443115,88.9622820632496,26.3753235887108,91.8288013485961,26.4326985975813,87.2049040731835,29.3235245567542,28.4235235991773,32.976113700667,0.0,0.0,48.1902438590258,1,1,0,0,1,1.0,1.8671314716339111,1.0,4.542821884155273,0.0,0.0,3.5887792110443115,1.0
314,2025-02-21 02:24:11.320836,1.88090059211149,4.588521480560303,3.6356749534606934,88.9061983525608,26.3822418768407,91.8587222860788,26.4395622169924,87.2398524097769,29.3296984543803,28.4296974974071,32.9617422354644,0.0,0.0,48.1749899003962,1,1,0,0,1,1.0,1.8809006214141846,1.0,4.588521480560303,0.0,0.0,3.6356749534606934,1.0
315,2025-02-21 02:25:03.764102,1.88775021884664,4.634191513061523,3.682527780532837,88.8503142366233,26.3891405802962,91.8886181250832,26.4464062415753,87.2747540710044,29.335854598671,28.4358536422994,32.9473634099544,0.0,0.0,48.1597391190657,1,1,0,0,1,1.0,1.8809006214141846,1.0,4.634191513061523,0.0,0.0,3.682527780532837,1.0
