iteration,timestamp,T5,T7,PU8F,PU10F,PU11F,J302,J306,J307,J317,PU8,PU10,PU11,ScadaCommand_PU8,T5S,ScadaCommand_PU10,T7S,ScadaCommand_PU11
349,2025-02-21 02:53:09.380947,2.6019601821899414,2.38012433052063,0.0,0.0,0.0,30.2951328941331,62.6931729537476,30.2951328941351,56.9128438232841,0,0,0,0.0,2.6019601821899414,0.0,-7.819875717163086,0.0
350,2025-02-21 02:53:59.328709,2.5534818172454834,2.2535903453826904,0.0,0.0,0.0,30.3232362399355,62.6446950172378,30.3232362399376,56.7957947794388,0,0,0,0.0,2.5534818172454834,0.0,-8.14640998840332,0.0
351,2025-02-21 02:54:50.657145,2.5050034523010254,2.1273934841156006,0.0,0.0,0.0,30.3513656801837,62.5962169856632,30.3513656801857,56.6966328054322,0,0,0,0.0,2.5050034523010254,0.0,2.1273934841156006,0.0
352,2025-02-21 02:55:40.231861,2.4565250873565674,2.004260540008545,0.0,0.0,0.0,29.9523214298398,62.5477387106271,29.952321429842,56.6244211293487,0,0,0,0.0,2.4565250873565674,0.0,2.004260540008545,0.0
353,2025-02-21 02:56:29.456983,2.4080467224121094,1.8787190914154053,0.0,0.0,0.0,29.9725799548665,62.4992607873998,29.9725799548685,56.5005701651318,0,0,0,0.0,2.4080467224121094,0.0,1.8787190914154053,0.0
354,2025-02-21 02:57:20.365383,2.3595683574676514,1.7535039186477661,0.0,0.0,0.0,29.9928369850191,62.4507828615507,29.9928369850211,56.4010107685327,0,0,0,0.0,2.3595683574676514,0.0,1.7535039186477661,0.0
355,2025-02-21 02:58:07.739181,2.3110899925231934,1.6286115646362305,0.0,0.0,0.0,30.0130931240376,62.4023048735589,30.0130931240397,56.3016207184305,0,0,0,0.0,2.3110899925231934,0.0,1.6286115646362305,0.0
356,2025-02-21 02:58:58.581714,2.2626116275787354,1.5040385723114014,0.0,0.0,0.0,30.0333478430267,62.3538267682939,30.0333478430288,56.2021549393306,0,0,0,0.0,2.2626116275787354,0.0,1.5040385723114014,0.0
357,2025-02-21 02:59:44.572574,2.2141335010528564,1.379781723022461,0.0,0.0,0.0,30.0536014584638,62.3053489142056,30.0536014584658,56.1026227535936,0,0,0,0.0,2.2141335010528564,1.0,1.379781723022461,0.0
358,2025-02-21 03:00:33.248712,2.1656551361083984,1.4278336763381958,0.0,32.4870167370002,0.0,26.8568788340038,62.2568692731546,26.7334466192937,68.271770630686,0,1,0,0.0,2.1656551361083984,1.0,1.4278336763381958,0.0
359,2025-02-21 03:01:25.092499,2.1171767711639404,1.473067283630371,0.0,32.4824300099693,0.0,26.8679870826556,62.2083913215948,26.7445871430716,68.299396613611,0,1,0,0.0,2.1171767711639404,1.0,1.473067283630371,0.0
360,2025-02-21 03:02:14.395005,2.0686984062194824,1.5182242393493652,0.0,32.4758059093895,0.0,26.8794363844627,62.1599132743133,26.7560830414886,68.3346944229494,0,1,0,0.0,2.0686984062194824,1.0,1.5182242393493652,0.0
361,2025-02-21 03:03:04.083739,2.0129787921905518,1.5435734987258911,0.0,32.6832043621129,0.0,26.6084375701753,61.5946105152266,26.4836213163551,67.3138059224788,0,1,0,0.0,2.0129787921905518,1.0,1.5435734987258911,0.0
362,2025-02-21 03:03:54.386888,1.9572594165802002,1.5657109022140503,0.0,32.6806519875661,0.0,26.6149768634959,61.5388914627941,26.4901786630333,67.3296151573989,0,1,0,0.0,1.9572594165802002,1.0,1.5657109022140503,0.0
363,2025-02-21 03:04:42.981820,1.901539921760559,1.5878297090530396,0.0,32.6769165205415,0.0,26.6217341624362,61.4831723410876,26.4969623817684,67.3499372773654,0,1,0,0.0,1.901539921760559,1.0,1.5878297090530396,0.0
364,2025-02-21 03:05:32.501584,1.845820426940918,1.6099318265914917,0.0,32.6732661767235,0.0,26.6285113029129,61.4274533163348,26.5037653318579,67.369967393489,0,1,0,0.0,1.845820426940918,1.0,1.6099318265914917,0.0
365,2025-02-21 03:06:22.886828,1.7901009321212769,1.6320171356201172,0.0,32.6696259533232,0.0,26.6353194894847,61.3717342885411,26.5105992565797,67.3899897817467,0,1,0,0.0,1.7901009321212769,1.0,1.6320171356201172,0.0
366,2025-02-21 03:07:12.403087,1.7343814373016357,1.6540858745574951,0.0,32.6659954412339,0.0,26.6421584574924,61.3160154279407,26.5174638964831,67.4100056387723,0,1,0,0.0,1.7343814373016357,1.0,1.6540858745574951,0.0
367,2025-02-21 03:08:01.201150,1.6786619424819946,1.6761380434036255,0.0,32.6623747558019,0.0,26.6490278362357,61.2602963803241,26.52435886887,67.4300141804598,0,1,0,0.0,1.6786619424819946,1.0,1.6761380434036255,0.0
368,2025-02-21 03:08:50.373480,1.6229424476623535,1.6981737613677979,0.0,32.6587639252723,0.0,26.655927609338,61.2045773806022,26.5312841648083,67.4500153124242,0,1,0,0.0,1.6229424476623535,1.0,1.6981737613677979,0.0
369,2025-02-21 03:09:39.152716,1.567223072052002,1.7201931476593018,0.0,32.6551626570063,0.0,26.6628572603986,61.1488583502999,26.5382392678666,67.4700095946707,0,1,0,0.0,1.567223072052002,1.0,1.7201931476593018,0.0
370,2025-02-21 03:10:27.857162,1.5115035772323608,1.7421960830688477,0.0,32.6515709600728,0.0,26.6698166218093,61.0931393059935,26.5452240146094,67.4899968469996,0,1,0,0.0,1.5115035772323608,1.0,1.7421960830688477,0.0
371,2025-02-21 03:11:17.583568,1.4557840824127197,1.7641829252243042,0.0,32.6479888313139,0.0,26.6768050444369,61.0374203836484,26.5522377491604,67.5099764411774,0,1,0,1.0,1.4557840824127197,1.0,1.7641829252243042,0.0
372,2025-02-21 03:12:07.721313,1.4952504634857178,1.7809581756591797,35.2297214506127,31.0080248587112,0.0,19.9595465913646,81.5370040256827,19.8463191278053,66.530947550906,1,1,0,1.0,1.4952504634857178,1.0,1.7809581756591797,0.0
373,2025-02-21 03:12:57.322726,1.5354442596435547,1.7806907892227173,35.2011821576252,31.1821970065676,0.0,20.0049367251152,81.6326106864086,19.8905285901763,65.9866360374141,1,1,0,1.0,1.5354442596435547,1.0,1.7806907892227173,0.0
374,2025-02-21 03:13:47.291076,1.575600266456604,1.7777409553527832,35.1871825300306,31.1810316985165,0.0,20.0049208075591,81.6568858835454,19.8905205685382,65.9905617366806,1,1,0,1.0,1.575600266456604,1.0,1.7777409553527832,0.0
375,2025-02-21 03:14:37.136555,1.6157183647155762,1.774849772453308,35.1731661079488,31.1802564242443,0.0,20.0048440911014,81.6811142532935,19.8904491245642,65.9931201033268,1,1,0,1.0,1.6157183647155762,1.0,1.774849772453308,0.0
376,2025-02-21 03:15:27.082406,1.6557986736297607,1.7720147371292114,35.1591762414924,31.1793945785688,0.0,20.004823930927,81.7053416709229,19.8904348172791,65.9960292330308,1,1,0,1.0,1.6557986736297607,1.0,1.7720147371292114,0.0
377,2025-02-21 03:16:15.858262,1.6958411931991577,1.7692357301712036,35.1452064157931,31.1785338507622,0.0,20.0048412242516,81.7295607513036,19.8904579620664,65.9989718982542,1,1,0,1.0,1.6958411931991577,1.0,1.7692357301712036,0.0
378,2025-02-21 03:17:07.898735,1.7358460426330566,1.7665125131607056,35.1312561444851,31.177673998133,0.0,20.004894553547,81.7537709713045,19.8905171257499,66.0019475004537,1,1,0,1.0,1.7358460426330566,1.0,1.7665125131607056,0.0
379,2025-02-21 03:17:59.203536,1.775813341140747,1.7638447284698486,35.1173256706544,31.1768151090011,0.0,20.0049846063828,81.7779726322589,19.8906130170156,66.0049564490731,1,1,0,1.0,1.775813341140747,1.0,1.7638447284698486,0.0
380,2025-02-21 03:18:46.607394,1.8157429695129395,1.7612321376800537,35.1034149164053,31.1759574052017,0.0,20.0051111297144,81.8021656714017,19.8907453690345,66.0079977253029,1,1,0,1.0,1.8157429695129395,1.0,1.7612321376800537,0.0
381,2025-02-21 03:19:36.148634,1.8556350469589233,1.7586746215820312,35.089523685733,31.175100729132,0.0,20.0052735398127,81.8263498921209,19.8909135965228,66.0110712788612,1,1,0,1.0,1.8556350469589233,1.0,1.7586746215820312,0.0
382,2025-02-21 03:20:25.410855,1.8954895734786987,1.7561718225479126,35.075652048129,31.1742450870607,0.0,20.0054720178306,81.8505253986079,19.8911178865503,66.014177275944,1,1,0,1.0,1.8954895734786987,1.0,1.7561718225479126,0.0
383,2025-02-21 03:21:15.853878,1.9353067874908447,1.7537236213684082,35.0617999518252,31.173390524386,0.0,20.005706394499,81.8746921576297,19.8913580703453,66.0173153942344,1,1,0,1.0,1.9353067874908447,1.0,1.7537236213684082,0.0
384,2025-02-21 03:22:04.888532,1.9750865697860718,1.7513296604156494,35.0479673206661,31.1725370412699,0.0,20.0059764286394,81.8988501084912,19.8916339025455,66.0204853882519,1,1,0,1.0,1.9750865697860718,1.0,1.7513296604156494,0.0
385,2025-02-21 03:22:52.441547,2.002819776535034,1.739532470703125,35.4283542366711,31.2205965035535,0.0,19.7765515867194,81.0086874617931,19.6618823688069,65.6275920715301,1,1,0,1.0,2.002819776535034,1.0,1.739532470703125,0.0
386,2025-02-21 03:23:40.279062,2.030524253845215,1.7248954772949219,35.4177244317973,31.2217880287336,0.0,19.7741799229774,81.0248840377439,19.659502592909,65.6211612278284,1,1,0,1.0,2.030524253845215,1.0,1.7248954772949219,0.0
387,2025-02-21 03:24:31.358672,2.0582001209259033,1.71035897731781,35.4071577943408,31.2225671048915,0.0,19.7719375654992,81.0411089136183,19.6572549370185,65.6162657814188,1,1,0,1.0,2.0582001209259033,1.0,1.71035897731781,0.0
388,2025-02-21 03:25:18.960361,2.0858476161956787,1.6959208250045776,35.396615833337,31.2232742306889,0.0,19.7697470017016,81.0573359029262,19.6550595661202,65.6116671203245,1,1,0,1.0,2.0858476161956787,1.0,1.6959208250045776,0.0
389,2025-02-21 03:26:09.298624,2.113466501235962,1.6815805435180664,35.386093081754,31.2239738068829,0.0,19.7675925276185,81.0735591235005,19.6529003299682,65.6071301844298,1,1,0,1.0,2.113466501235962,1.0,1.6815805435180664,0.0
390,2025-02-21 03:27:01.583629,2.141057252883911,1.6673377752304077,35.3755896076244,31.224666129379,0.0,19.7654743407288,81.0897786822805,19.6507774315823,65.6026541660747,1,1,0,1.0,2.141057252883911,1.0,1.6673377752304077,0.0
391,2025-02-21 03:27:50.108751,2.168619394302368,1.6531920433044434,35.3651054011923,31.2253511121037,0.0,19.7633924126323,81.1059945998537,19.6486908474815,65.5982393366149,1,1,0,1.0,2.168619394302368,1.0,1.6531920433044434,0.0
392,2025-02-21 03:28:38.629054,2.196153402328491,1.6391429901123047,35.3546402436596,31.2260287899609,0.0,19.7613461135442,81.1222066701254,19.6466399348992,65.5938849369669,1,1,0,1.0,2.196153402328491,1.0,1.6391429901123047,0.0
393,2025-02-21 03:29:25.758867,2.2236592769622803,1.625190019607544,35.3441941918189,31.2266993763537,0.0,19.7593356061907,81.1384149856854,19.6446248656115,65.5895904157939,1,1,0,1.0,2.2236592769622803,1.0,1.625190019607544,0.0
394,2025-02-21 03:30:19.680520,2.2511367797851562,1.6113327741622925,35.3337671921531,31.2273630142058,0.0,19.7573607328406,81.1546195195331,19.6426454762417,65.5853551260525,1,1,0,1.0,2.2511367797851562,1.0,1.6113327741622925,0.0
395,2025-02-21 03:31:06.682525,2.2785861492156982,1.597570776939392,35.3233592162153,31.2280194989477,0.0,19.755421413614,81.1708202718517,19.6407016931489,65.5811796916114,1,1,0,1.0,2.2785861492156982,1.0,1.597570776939392,0.0
396,2025-02-21 03:31:56.270228,2.3060076236724854,1.5839036703109741,35.3129701669774,31.2286691972569,0.0,19.7535173667125,81.1870171685324,19.6387932261727,65.577062577992,1,1,0,1.0,2.3060076236724854,1.0,1.5839036703109741,0.0
397,2025-02-21 03:32:45.186086,2.3333263397216797,1.5833086967468262,35.274966927759,31.1180261473465,0.0,19.6740868646725,81.17331112542,19.56011436878,65.8735824198156,1,1,0,1.0,2.3333263397216797,1.0,1.5833086967468262,0.0
398,2025-02-21 03:33:34.648003,2.360616445541382,1.5799607038497925,35.2643819131854,31.1164033589459,0.0,19.6715489850342,81.1891809475663,19.5575874990138,65.8765433320505,1,1,0,1.0,2.360616445541382,1.0,1.5799607038497925,0.0
399,2025-02-21 03:34:21.242693,2.387878179550171,1.5766675472259521,35.2538431906062,31.115160006993,0.0,19.6691269459103,81.2050780635063,19.5551738880699,65.8783349489466,1,1,0,1.0,2.387878179550171,1.0,1.5766675472259521,0.0
400,2025-02-21 03:35:12.992699,2.4151113033294678,1.573426604270935,35.2433299912832,31.1138319348283,0.0,19.6667588316943,81.2209781416901,19.5528147851396,65.880467456105,1,1,0,1.0,2.4151113033294678,1.0,1.573426604270935,0.0
