iteration,timestamp,T3,T2,T4,V2F,J300,J256,J289,J415,J14,J422,PU4F,PU5F,PU6F,PU7F,V2,PU4,PU5,PU6,PU7
324,2025-02-20 09:04:47.369888,5.072835922241211,1.87743537847905,4.095813274383545,93.1116758607686,26.4551396834071,92.1756548852719,26.5118591170925,87.5840834857213,29.4262208980931,28.5262198958528,32.8087901597327,0.0,0.0,48.0268534309703,1,1,0,0,1
325,2025-02-20 09:06:12.846895,5.119134902954102,1.88858649676242,4.149872779846191,92.8891623201196,26.4797223674837,92.5883775651594,26.5355862329825,88.1679784257416,29.4423283720924,28.5423273722472,32.5638128050103,0.0,0.0,47.7193868018627,1,1,0,0,1
326,2025-02-20 09:07:40.212488,5.165407657623291,1.89976522945645,4.203886985778809,92.8916363292558,26.4918803033553,92.6205963914701,26.5477000096318,88.2091446064965,29.4541403135,28.5541393136282,32.5510965183023,0.0,0.0,47.7033568659891,1,1,0,0,1
327,2025-02-20 09:09:08.568581,5.2116546630859375,1.91097138567002,4.257856369018555,92.8939043051002,26.504062873777,92.6528102194067,26.5598384787535,88.2502886729337,29.4659760888811,28.5659750889849,32.5383904989711,0.0,0.0,47.6873416129761,1,1,0,0,1
328,2025-02-20 09:10:36.535350,5.257876396179199,1.92220474809432,4.311779975891113,92.895976710281,26.5162685600876,92.6850184479824,26.5720001119866,88.2913980988552,29.4778341282834,28.5778331283648,32.5256969953787,0.0,0.0,47.6713497275703,1,1,0,0,1
329,2025-02-20 09:12:01.764930,5.30407190322876,1.93346511000394,4.365659236907959,92.8978454966227,26.5284974080368,92.7172211094301,26.5841849619182,88.3324814708558,29.4897144782246,28.5897134782859,32.5130160343065,0.0,0.0,47.6553765378056,1,1,0,0,1
330,2025-02-20 09:13:29.255487,5.284389972686768,1.96789356033278,4.420844078063965,87.0389886484588,27.8942533024505,76.0292125634726,27.856514842261,88.7605810218777,30.4532167269924,29.5532157901176,0.0,0.0,0.0,48.1185399967436,1,0,0,0,1
331,2025-02-20 09:14:52.778325,5.264707565307617,2.0022463727593,4.476001739501953,86.9439316481078,27.9241343139053,76.0095296365521,27.8864097042528,88.80799087665,30.4824349021016,29.5824339662499,0.0,0.0,0.0,48.1090042966739,1,0,0,0,1
332,2025-02-20 09:16:15.930964,5.245025634765625,2.03823040196488,4.53124475479126,88.8182623778562,28.0595510752496,75.9898485475156,28.0217824959101,88.887754767744,30.6299735584733,29.7299726024466,0.0,0.0,0.0,48.1392723576266,1,0,0,0,1
333,2025-02-20 09:17:42.224531,5.225343227386475,2.10366875786788,4.450776100158691,73.9764183943237,30.7612223342667,75.9701697575108,30.7612223342641,68.3831484990805,33.070592382369,32.1705915860978,0.0,0.0,0.0,0.0,1,0,0,0,0
334,2025-02-20 09:19:07.990188,5.205660820007324,2.16896100661252,4.370306968688965,73.8112392508299,30.811266529194,75.9504870522208,30.8112665291916,68.3026935313976,33.1197295161121,32.2197287216188,0.0,0.0,0.0,0.0,1,0,0,0,0
335,2025-02-20 09:20:34.047115,5.185978889465332,2.23410745459375,4.2898383140563965,73.6464238848669,30.8612401981983,75.9308055402931,30.8612401981959,68.2222152979119,33.1688005764235,32.2687997837043,0.0,0.0,0.0,0.0,1,0,0,0,0
336,2025-02-20 09:21:58.460366,5.166296482086182,2.29910852006219,4.20936918258667,73.482067264905,30.9111410889491,75.9111242455658,30.9111410889465,68.1417464081366,33.2178031278835,32.3178023369334,0.0,0.0,0.0,0.0,1,0,0,0,0
337,2025-02-20 09:23:26.847098,5.14567756652832,2.3635892614699,4.128498077392578,72.8938567036437,30.9218304240349,75.695791788104,30.9218304240325,68.0274445925405,33.2252922685978,32.3252914839791,0.0,0.0,0.0,0.0,1,0,0,0,0
338,2025-02-20 09:24:47.649883,5.125058174133301,2.42792433738009,4.047626972198486,72.729187814474,30.9711545357603,75.6751751020661,30.9711545357577,67.946557455641,33.2737232932773,32.3737225104311,0.0,0.0,0.0,0.0,1,0,0,0,0
339,2025-02-20 09:26:11.350488,5.104438781738281,2.49211406855268,3.9667558670043945,72.5648690209368,31.0204100574104,75.65455612023,31.0204100574077,67.8656963627152,33.3220902678348,32.4220894867573,0.0,0.0,0.0,0.0,1,0,0,0,0
340,2025-02-20 09:27:36.435772,5.08381986618042,2.55615885487047,3.8858847618103027,72.4010290938395,31.0695906815727,75.6339371852734,31.0695906815701,67.7848284996308,33.3703865159103,32.4703857365964,0.0,0.0,0.0,0.0,1,0,0,0,0
341,2025-02-20 09:28:58.512219,5.0632004737854,2.620059126443,3.805013656616211,72.2376454982907,31.1186996896839,75.6133139445919,31.1186996896813,67.7039475740378,33.4186154615751,32.5186146840198,0.0,0.0,0.0,0.0,1,0,0,0,0
342,2025-02-20 09:30:25.099236,5.042581081390381,2.68381528871682,3.724142551422119,72.0747311113712,31.1677347122407,75.5926968249529,31.167734712238,67.6230843563439,33.4667745686363,32.5667737928346,0.0,0.0,0.0,0.0,1,0,0,0,0
343,2025-02-20 09:31:53.094440,5.021961688995361,2.74742775604548,3.6432714462280273,71.9122867378985,31.2166968457101,75.572078712687,31.2166968457074,67.5422157848824,33.5148650069739,32.6148642329207,0.0,0.0,0.0,0.0,1,0,0,0,0
344,2025-02-20 09:33:17.929829,5.0013427734375,2.81089693947847,3.5624005794525146,71.7503139875078,31.2655859262924,75.5514598568599,31.2655859262897,67.4613517622297,33.562886541406,32.6628857690963,0.0,0.0,0.0,0.0,1,0,0,0,0
345,2025-02-20 09:34:41.843996,4.9807233810424805,2.87422325464274,3.481529474258423,71.5887991783006,31.314402601604,75.5308414888868,31.3144026016013,67.3804741859678,33.61083983752,32.7108390669487,0.0,0.0,0.0,0.0,1,0,0,0,0
346,2025-02-20 09:36:11.786106,4.960103988647461,2.93740710394273,3.40065860748291,71.4277535777228,31.3631456954165,75.5102231264998,31.3631456954139,67.29960872015,33.6587236592808,32.7587228904431,0.0,0.0,0.0,0.0,1,0,0,0,0
347,2025-02-20 09:37:37.870719,4.9394850730896,3.00044890811806,3.3197877407073975,71.2671715520514,31.4118172599926,75.4896034311188,31.41181725999,67.2187544901493,33.7065401266293,32.80653935952,0.0,0.0,0.0,0.0,1,0,0,0,0
348,2025-02-20 09:39:04.912477,4.91886568069458,3.06334907644994,3.2389166355133057,71.1070490771988,31.4604163048981,75.4689835513545,31.4604163048956,67.1378699394239,33.7542881499818,32.8542873845961,0.0,0.0,0.0,0.0,1,0,0,0,0
349,2025-02-20 09:40:32.726574,4.895434856414795,3.12504779277895,3.149409055709839,69.7488510589324,31.4019305346888,74.8152668829526,31.4019305346864,66.2959636316312,33.6886499649921,32.7886492142258,0.0,0.0,0.0,0.0,1,0,0,0,0
350,2025-02-20 09:41:54.045122,4.872004508972168,3.18660233785854,3.0598886013031006,69.5858634336162,31.4491813891238,74.7918366421952,31.4491813891215,66.2051458804237,33.7350495163611,32.8350487673491,0.0,0.0,0.0,0.0,1,0,0,0,0
351,2025-02-20 09:43:20.604296,4.848574161529541,3.24801303155569,2.9703683853149414,69.4232387810132,31.4963631521204,74.7684060793052,31.4963631521179,66.1156272551909,33.7813843691286,32.8813836218671,0.0,0.0,0.0,0.0,1,0,0,0,0
352,2025-02-20 09:44:48.521504,4.825143814086914,3.27860932996126,3.020005941390991,83.9498188306322,28.9779785719427,74.7449748740147,28.938414907185,87.5123463998551,31.5260936993263,30.6260927957028,0.0,0.0,0.0,49.3615241894559,1,0,0,0,1
353,2025-02-20 09:46:12.248288,4.801712989807129,3.30915780641689,3.0696208477020264,83.8877094509769,29.0059938731716,74.7215421486033,28.9664420486403,87.5555596983313,31.5536751636057,30.6536742606508,0.0,0.0,0.0,49.3535044465077,1,0,0,0,1
354,2025-02-20 09:47:39.536812,4.778282642364502,3.33965855621489,3.119213104248047,83.8258213961467,29.0339702776448,74.6981117582184,28.9944302472914,87.5987440706171,31.5812193642942,30.6812184620054,0.0,0.0,0.0,49.3455573763996,1,0,0,0,1
355,2025-02-20 09:49:03.357075,4.754852294921875,3.37011177075945,3.168782949447632,83.7641337408854,29.0619129608135,74.6746832950314,29.0223847252441,87.6418937076171,31.6087314163705,30.7087305147458,0.0,0.0,0.0,49.3376088174874,1,0,0,0,1
356,2025-02-20 09:50:29.727814,4.73142147064209,3.40051764543976,3.2183306217193604,83.7026472900106,29.0898224292451,74.6512527577962,29.0503060139202,87.6850411412216,31.6362115766091,30.7362106756462,0.0,0.0,0.0,49.3296420081733,1,0,0,0,1
357,2025-02-20 09:51:53.995884,4.707991123199463,3.43087636552298,3.267855644226074,83.6413708965154,29.1176981602538,74.6278248892184,29.078193573229,87.7281633966194,31.6636594798263,30.7636585795229,0.0,0.0,0.0,49.3216686703589,1,0,0,0,1
358,2025-02-20 09:53:14.449226,4.684560775756836,3.46118810997076,3.3173580169677734,83.5802940977715,29.1455398858948,74.6043929606904,29.1060471100317,87.7712277320703,31.6910749435491,30.7910740439032,0.0,0.0,0.0,49.3137057869279,1,0,0,0,1
359,2025-02-20 09:54:45.669168,4.661129951477051,3.49145307141233,3.366837978363037,83.5194193082316,29.1733487280688,74.5809648413114,29.1338678043288,87.814310157019,31.7184587391961,30.8184578402055,0.0,0.0,0.0,49.3057141921304,1,0,0,0,1
360,2025-02-20 09:56:14.809265,4.637699604034424,3.52167142532139,3.4162955284118652,83.4587529664361,29.2011236705767,74.5575314817197,29.1616545899706,87.8573452604046,31.7458101668501,30.8458092685124,0.0,0.0,0.0,49.2977275515713,1,0,0,0,1
361,2025-02-20 09:57:38.742743,4.611301898956299,3.54916416487777,3.4474263191223145,80.940373434089,29.0845557715648,73.791825432724,29.0442480752699,86.6557370074805,31.6179453779087,30.7179445066785,0.0,0.0,0.0,49.8605894267841,1,0,0,0,1
362,2025-02-20 09:59:04.309827,4.584903717041016,3.57660176949049,3.4785501956939697,80.8756339106935,29.1092987956216,73.7654245019139,29.0689946633648,86.6850717797513,31.6422883918894,30.742287521356,0.0,0.0,0.0,49.8581858257132,1,0,0,0,1
363,2025-02-20 10:00:33.480266,4.558506011962891,3.60398437074342,3.50966739654541,80.8110666182529,29.133991497582,73.7390310944903,29.0936909348564,86.714402180526,31.6665823604794,30.766581490641,0.0,0.0,0.0,49.8558015053587,1,0,0,0,1
364,2025-02-20 10:01:59.426064,4.532107830047607,3.62879050181194,3.571624517440796,77.8511521079395,29.0376738265151,73.7126299630822,28.9974439981625,86.7099519458993,31.5526887451471,30.6526879071688,0.0,0.0,0.0,49.8085333602867,1,0,0,0,1
365,2025-02-20 10:03:21.167227,4.505710124969482,3.65350195984839,3.571624517440796,77.7402361778456,29.0581415289129,73.6862290497268,29.0179175333321,86.7379924043957,31.5724935171905,30.6724926804061,0.0,0.0,0.0,49.8046340467536,1,0,0,0,1
366,2025-02-20 10:04:52.210549,4.452914237976074,3.6781192758911,3.602586269378662,77.6298876441217,29.0785603315936,73.6598360887628,29.0383422058504,86.766031425841,31.5922536837348,30.6922528481382,0.0,0.0,0.0,49.8007095625808,1,0,0,0,1
367,2025-02-20 10:06:13.887475,4.452914237976074,3.70264297078342,3.6335370540618896,77.5201169693958,29.0989228657539,73.633434884617,29.0587106154969,86.7940210644972,31.6119616322032,30.7119607977881,0.0,0.0,0.0,49.7967810364907,1,0,0,0,1
368,2025-02-20 10:07:41.558712,4.426516532897949,3.7270735798219,3.6644768714904785,77.4109233488502,29.1192302595935,73.6070420207803,29.0790239293161,86.8220128737238,31.6316182600389,30.7316174267992,0.0,0.0,0.0,49.7928224952827,1,0,0,0,1
369,2025-02-20 10:09:07.453681,4.400118350982666,3.75012291673384,3.695345640182495,75.8243068436002,29.0824926521897,73.5806425558401,29.0423238989454,86.834041251936,31.5857312746503,30.6857304584887,0.0,0.0,0.0,49.7676892787497,1,0,0,0,1
370,2025-02-20 10:10:31.908499,4.373720645904541,3.77303043406995,3.7261996269226074,75.6587961152775,29.0994350065275,73.5542462239719,29.0592739900245,86.8610222132189,31.6017100865063,30.7017092721262,0.0,0.0,0.0,49.7625135114464,1,0,0,0,1
371,2025-02-20 10:11:59.099242,4.347322463989258,3.79579666712464,3.7570393085479736,75.4938793423037,29.1163071011274,73.5278502501641,29.0761538547607,86.8879750841947,31.6176242872797,30.7176234746748,0.0,0.0,0.0,49.757314713049,1,0,0,0,1
372,2025-02-20 10:13:26.058693,4.320924758911133,3.81842227669116,3.7878639698028564,75.3296957581142,29.1330982939794,73.5014496387261,29.0929528549575,86.9148945418724,31.63346316022,30.7334623493823,0.0,0.0,0.0,49.7520905535955,1,0,0,0,1
373,2025-02-20 10:14:49.258513,4.2885918617248535,3.84127979646873,3.8110742568969727,75.8162087694529,29.1641341860415,71.7675634200896,29.1236528500929,86.5094712143185,31.6687562430424,30.768755426968,0.0,0.0,0.0,49.9764305515263,1,0,0,0,1
374,2025-02-20 10:16:15.651292,4.256259441375732,3.86399958980058,3.834277868270874,75.6581780154022,29.1810849680792,71.7352327555958,29.1406071295681,86.5309725893198,31.6848048157345,30.784804001361,0.0,0.0,0.0,49.9740982658678,1,0,0,0,1
375,2025-02-20 10:17:42.922195,4.223926544189453,3.88658215044891,3.8574748039245605,75.5006711975739,29.1979649647697,71.7029054404641,29.1574906664673,86.5524601021618,31.7007877261774,30.8007869134993,0.0,0.0,0.0,49.971738208189,1,0,0,0,1
376,2025-02-20 10:19:09.989502,4.191593647003174,3.90902813539849,3.880664825439453,75.3438895203544,29.2147660119405,71.6705746640214,29.1742952931685,86.5739196782038,31.716697055859,30.8166962448686,0.0,0.0,0.0,49.9693518403028,1,0,0,0,1
377,2025-02-20 10:20:38.510614,4.159261226654053,3.93133821580909,3.903848171234131,75.187834593379,29.2314889416113,71.6382405006731,29.1910218436356,86.5953546745921,31.7325336737865,30.8325328644758,0.0,0.0,0.0,49.966937862756,1,0,0,0,1
378,2025-02-20 10:22:06.045094,4.126928329467773,3.95351305334534,3.9270248413085938,75.0325088311001,29.2481335481828,71.6059052016899,29.2076701101613,86.6167621355875,31.7482974027362,30.8482965950974,0.0,0.0,0.0,49.9644976780301,1,0,0,0,1
379,2025-02-20 10:23:29.059175,4.094595909118652,3.97555331292144,3.9501941204071045,74.8779065997951,29.2647002764479,71.5735740804122,29.2242405346869,86.6381387909691,31.7639885956913,30.8639877897166,0.0,0.0,0.0,49.9620331835372,1,0,0,0,1
380,2025-02-20 10:24:52.516278,4.062263011932373,3.99745965200481,3.9733567237854004,74.7240359476393,29.2811890405861,71.5412436616501,29.2407330394802,86.6594950736829,31.7796071598816,30.8796063555632,0.0,0.0,0.0,49.9595389839161,1,0,0,0,1
381,2025-02-20 10:26:22.863885,4.029930114746094,4.01923274895522,3.996511936187744,74.5708839975521,29.2976009989266,71.5089116974284,29.2571487728349,86.680819078019,31.7951543050953,30.8951535024253,0.0,0.0,0.0,49.9570217661793,1,0,0,0,1
382,2025-02-20 10:27:43.462297,3.9975974559783936,4.0408732805954,4.019659996032715,74.4184652362492,29.3139363788768,71.4765743040999,29.2734879758516,86.7021288435809,31.8106301760712,30.9106293750418,0.0,0.0,0.0,49.954472396943,1,0,0,0,1
383,2025-02-20 10:29:07.735310,3.9652647972106934,4.06238190700872,4.042801380157471,74.266777249278,29.3301946665706,71.4442455619917,29.2897501182401,86.7234024787293,31.8260343050056,30.926033505609,0.0,0.0,0.0,49.9519018242029,1,0,0,0,1
384,2025-02-20 10:30:32.676434,3.932932138442993,4.08375930058392,4.065934658050537,74.1158176221859,29.3463766915868,71.4119170458263,29.305936036239,86.7446494743865,31.8413674689333,30.9413666711616,0.0,0.0,0.0,49.949305604153,1,0,0,0,1
385,2025-02-20 10:31:53.728689,3.8970072269439697,4.10406572381376,4.090737819671631,73.1647792148635,29.3234127428743,70.2047051181109,29.2825818711168,86.2130330564243,31.8149851345083,30.9149843469734,0.0,0.0,0.0,50.2089743304542,1,0,0,0,1
386,2025-02-20 10:33:14.022504,3.8610825538635254,4.12423544541134,4.090737819671631,73.0112184174629,29.3383978444341,70.1687840611345,29.2975655127639,86.2261054817764,31.8291414334562,30.9291406475743,0.0,0.0,0.0,50.2099401671187,1,0,0,0,1
387,2025-02-20 10:34:36.621595,3.825157642364502,4.14426899474357,4.103143215179443,72.8582209923445,29.3533124842486,70.1328582263095,29.3124787329432,86.2391659999409,31.8432323692051,30.94323158497,0.0,0.0,0.0,50.2108827425639,1,0,0,0,1
388,2025-02-20 10:36:00.149676,3.7892327308654785,4.16416705952047,4.115551471710205,72.7059720475438,29.3681477045735,70.0969349150571,29.3273125700951,86.2521946948803,31.8572493445348,30.9572485619385,0.0,0.0,0.0,50.2118010944874,1,0,0,0,1
389,2025-02-20 10:37:24.003317,3.753308057785034,4.18393033017581,4.127962112426758,72.5544683637906,29.3829039844669,70.0610100459398,29.3420675242862,86.2652194872088,31.8711925647197,30.9711917837542,0.0,0.0,0.0,50.2126812752395,1,0,0,0,1
390,2025-02-20 10:38:54.731163,3.7173831462860107,4.20355948210153,4.140375137329102,72.4037075266324,29.3975808852212,70.0250907391244,29.3567431321797,86.2782077733138,31.8850617104285,30.9850609310857,0.0,0.0,0.0,50.2135396388672,1,0,0,0,1
391,2025-02-20 10:40:18.193480,3.6814584732055664,4.22305521273934,4.152790546417236,72.2536935601568,29.4121796476016,69.9891615959427,29.3713406705158,86.2912077822652,31.8988578778125,30.9988571000844,0.0,0.0,0.0,50.2143523016976,1,0,0,0,1
392,2025-02-20 10:41:45.054072,3.645533561706543,4.2424182051133,4.165207862854004,72.1044232450936,29.4266998560495,69.9532394001699,29.3858596826522,86.3041654423406,31.9125807890938,31.0125800129725,0.0,0.0,0.0,50.2151465416077,1,0,0,0,1
393,2025-02-20 10:43:08.734393,3.6096088886260986,4.26164914030819,4.1776275634765625,71.9558973862604,29.4411417885669,69.9173152510975,29.4003004768117,86.3171205039543,31.9262305443902,31.0262297698676,0.0,0.0,0.0,50.215902295759,1,0,0,0,1
394,2025-02-20 10:44:30.291490,3.573683977127075,4.28074869179497,4.190049171447754,71.8081159836572,29.455505290832,69.8813906781844,29.4146628654522,86.3300294251846,31.9398071698429,31.039806396911,0.0,0.0,0.0,50.2166416204695,1,0,0,0,1
395,2025-02-20 10:45:55.482502,3.5377590656280518,4.29971756333919,4.202473163604736,71.6610750131963,29.469791988249,69.8454668345427,29.428948517015,86.3429500464761,31.9533120263657,31.0533112550165,0.0,0.0,0.0,50.2173359440619,1,0,0,0,1
396,2025-02-20 10:47:18.588012,3.5018343925476074,4.31855641500812,4.214898586273193,71.5147817182356,29.4840003214575,69.809541297892,29.4431558282724,86.3558235124191,31.9667436743703,31.0667429045958,0.0,0.0,0.0,50.2180143912905,1,0,0,0,1
397,2025-02-20 10:48:43.158568,3.4663782119750977,4.33631572423803,4.211130619049072,70.6150158223124,29.4622303797388,69.9328291059217,29.4209016193619,85.7000418781179,31.9424127453754,31.0424119852858,0.0,0.0,0.0,50.5386527806034,1,0,0,0,1
398,2025-02-20 10:50:11.645665,3.430921792984009,4.35393960801674,4.207380294799805,70.4682605620803,29.4752487075769,69.8973670826608,29.4339103019258,85.7003687455072,31.9547005733318,31.0546998148218,0.0,0.0,0.0,50.5450020844711,1,0,0,0,1
399,2025-02-20 10:51:41.024943,3.395465612411499,4.37142856137463,4.203648090362549,70.3220936234743,29.4881944074359,69.8619158118834,29.4468463786153,85.7006835534542,31.9669207222753,31.0669199653387,0.0,0.0,0.0,50.551355057044,1,0,0,0,1
400,2025-02-20 10:53:06.529720,3.3600094318389893,4.38878332039613,4.1999335289001465,70.1766848229965,29.5010609828435,69.8264603004803,29.459703397612,85.7010056905673,31.9790668498061,31.0790660944347,0.0,0.0,0.0,50.5576632785613,1,0,0,0,1
